observation_id,rep_id,rep_name,manager_id,manager_name,team_id,team_name,territory_id,territory_name,period,payout_date,split,anomaly_score,anomaly_percentile,raw_score,threshold_flag,manager_review_flag,review_priority,risk_band,primary_reason,gross_sales,net_sales,sales_growth,rolling_sales_mean,target_sales,attainment_pct,final_incentive_paid,expected_incentive,incentive_calculation_residual,average_discount_pct,return_rate,post_incentive_return_rate,end_of_period_sales_share,completed_visit_count,average_visit_duration,crm_interaction_count,claimed_expense_amount,distance_claim_ratio,available_field_hours,required_total_hours,capacity_utilization_pct,required_fte,available_fte,fte_gap,priority_customer_coverage_gap,capacity_risk_band,currency_code,data_lineage
RPER_491bee071566c3c1,REP_d21d2dd167c5,Morris Garcia,MGR_eb86f856200b,Tracy Banks,TEAM_f144a6907dc4,Bravo,TERR_07a5ea4d7ed4,Bravo / Germany,2017-03-01,2017-04-15,train,0.30851063829787234,30.851063829787233,1.2096243140120078,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.5e+04).,12991577.0,11574708.131181864,-0.18729805347015452,10929975.60635915,11786916.41,105.42188533336265,25000.0,25000.0,0.0,0.09865646147284152,0.0073600412629613865,0.0007578698622122924,0.06901917832605374,80,47.44047619047619,195,1044.617486986789,1.022647056804929,100.20948845618452,89.86087450963439,89.67301988466396,0.5348861577954428,0.5964850503344317,-0.06159889253898887,0.875,medium,UNK,synthetic_derived
RPER_bb6b9ffb6d58c7b3,REP_a132178ac1b8,Alan Ray,MGR_5e1c70ff0ce6,James Goodwill,TEAM_a405eba78bf2,Alfa,TERR_b31415d90eb9,Alfa / Germany,2017-05-01,2017-06-15,train,0.30425531914893617,30.425531914893618,1.207151155504295,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.5e+04).,14497870.0,12935938.662300985,0.08847069062146644,15469851.209424833,16315066.2,81.05843438982075,25000.0,25000.0,0.0,0.09966071861723387,0.03896045356089885,0.002945283534977158,0.053541524253284754,81,48.23809523809524,197,895.5673043381817,0.9943352644352527,96.21041720280093,84.44719366774324,87.77344088399272,0.5026618670699002,0.5726810547785769,-0.07001918770867666,2.625,medium,UNK,synthetic_derived
RPER_095d83e86754ed66,REP_a132178ac1b8,Alan Ray,MGR_5e1c70ff0ce6,James Goodwill,TEAM_a405eba78bf2,Alfa,TERR_b31415d90eb9,Alfa / Germany,2017-12-01,2018-01-15,train,0.3,30.0,1.2070970656308075,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.5e+04).,22123416.0,19784135.34095497,0.2579400607951406,15989475.596432285,17205521.17,103.68021046381219,25000.0,25000.0,0.0,0.09845865365573778,0.015149463545374725,0.0012222331221930856,0.05182285877517301,73,46.76543209876543,161,914.3309702994592,1.0237073971478035,106.21345652131096,89.45832483837076,84.22503867993562,0.532490028799826,0.6322229554839938,-0.09973292668416778,3.625,low,UNK,synthetic_derived
RPER_03c81fd1681e3fbe,REP_2234ec3bee93,Daniel Gates,MGR_4b97498897f6,Alisha Cordwell,TEAM_b9dd960c1753,Charlie,TERR_938541fb7311,Charlie / Germany,2017-05-01,2017-06-15,train,0.2957446808510638,29.574468085106382,1.2041667064802428,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.5e+04).,11044943.0,9920354.742860135,0.004937842902663721,13349624.95756351,12940927.69,84.96526780190788,25000.0,25000.0,0.0,0.09760211781804375,0.033370699405904466,0.01471740864582531,0.08533332315282875,74,48.083333333333336,178,928.6722299038893,1.0171461292355835,109.54758773915518,80.44660344310662,73.43530341777932,0.4788488300184918,0.6520689746378284,-0.1732201446193366,5.375,low,UNK,synthetic_derived
RPER_5b0ef0d81d846918,REP_200ef690040c,Mary Gerrard,MGR_31981a685b7e,Britanny Bold,TEAM_4f4a9410ffcd,Delta,TERR_49c0203db75f,Delta / Germany,2017-06-01,2017-07-15,train,0.29148936170212764,29.148936170212764,1.2015412157696561,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.5e+04).,19870570.0,17860852.017798226,0.7920206144980395,13468969.59545774,13688882.0,139.45608745978427,25000.0,25000.0,0.0,0.09789217714758922,0.0097549544328356,0.005778995043405092,0.20300229469091924,78,48.464285714285715,182,948.7436780079807,1.0070697394152517,114.44753119864231,103.97474926729693,90.84927230700313,0.6188973170672436,0.6812353047538233,-0.06233798768657972,3.5,medium,UNK,synthetic_derived
RPER_436932f89b416b53,REP_2234ec3bee93,Daniel Gates,MGR_4b97498897f6,Alisha Cordwell,TEAM_b9dd960c1753,Charlie,TERR_938541fb7311,Charlie / Germany,2017-08-01,2017-09-15,train,0.2872340425531915,28.723404255319153,1.2006061280949458,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.5e+04).,19154084.0,17166733.6671681,0.0014834026111877352,14255614.747746386,17861122.17,96.1140966882865,25000.0,25000.0,0.0,0.09562390053919083,0.009817499002772066,0.003935124768603806,0.0795230238003123,81,48.892857142857146,183,1044.8557867861603,0.9966617333499355,128.76157408564242,107.97074492869504,83.85323470562817,0.6426830055279467,0.7664379409859668,-0.12375493545802019,0.875,low,UNK,synthetic_derived
RPER_272a1ddba1761177,REP_bba68d031906,Steve Pepple,MGR_eb86f856200b,Tracy Banks,TEAM_f144a6907dc4,Bravo,TERR_07a5ea4d7ed4,Bravo / Germany,2017-08-01,2017-09-15,train,0.28297872340425534,28.297872340425535,1.1971784098832403,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.5e+04).,17040064.0,15183196.690796483,0.08747760620033979,15582216.96619376,14181927.28,116.517213813847,25000.0,25000.0,0.0,0.09855168919084273,0.02809836761832479,0.0008072352488700175,0.06967306094289458,80,45.904761904761905,189,1136.0204106474994,1.0393057870895441,119.00336664563443,83.80812976636855,70.42500739994233,0.49885791527600326,0.7083533728906811,-0.20949545761467786,1.875,low,UNK,synthetic_derived
RPER_ad3340553bdb0a36,REP_a132178ac1b8,Alan Ray,MGR_5e1c70ff0ce6,James Goodwill,TEAM_a405eba78bf2,Alfa,TERR_b31415d90eb9,Alfa / Germany,2017-06-01,2017-07-15,train,0.27872340425531916,27.872340425531917,1.1964602319778483,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.5e+04).,20836775.0,18654456.57477695,0.4420643960798421,13080497.784131108,15123942.87,131.15800539080746,25000.0,25000.0,0.0,0.09952931281369602,0.01306705653509149,0.05456019555956812,0.059106789197515844,78,48.226190476190474,180,1029.7405601619982,1.0168655264977902,96.43027705977634,82.85041154342017,85.91742559451723,0.49315721156797715,0.5739897444034306,-0.0808325328354535,0.0,medium,UNK,synthetic_derived
RPER_9bd2a5884ba34be6,REP_e7e9152643c7,Jessica Smith,MGR_31981a685b7e,Britanny Bold,TEAM_4f4a9410ffcd,Delta,TERR_49c0203db75f,Delta / Germany,2017-05-01,2017-06-15,train,0.274468085106383,27.4468085106383,1.1957388564340858,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.5e+04).,16075825.0,14299946.095931634,0.220366490031262,13289558.07102859,13814990.36,106.58989553417484,25000.0,25000.0,0.0,0.09821997471639367,0.0108605512263579,0.0004886974351809558,0.08789629985078741,79,49.29761904761905,179,935.0458709167316,1.0375364839047267,106.38716879497011,81.54578910395989,76.65002276836161,0.4853916018092851,0.6332569571129173,-0.1478653553036322,0.0,low,UNK,synthetic_derived
RPER_9794171d9d04bedd,REP_bba68d031906,Steve Pepple,MGR_eb86f856200b,Tracy Banks,TEAM_f144a6907dc4,Bravo,TERR_07a5ea4d7ed4,Bravo / Germany,2017-09-01,2017-10-15,train,0.2702127659574468,27.02127659574468,1.1938888678407333,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.5e+04).,17881149.0,15954720.479643386,0.05081431825977549,15765149.125802377,14918521.71,97.29691016799184,25000.0,25000.0,0.0,0.09710151025279935,0.00880763572028014,0.003942502130934881,0.22878458364167553,78,46.69047619047619,166,1076.5412691314834,1.0197771702975207,121.62161911613934,88.19528616247268,72.51612567191111,0.5249719414432897,0.7239382090246389,-0.19896626758134917,3.75,low,UNK,synthetic_derived
RPER_e585e0e5d159b7f9,REP_2234ec3bee93,Daniel Gates,MGR_4b97498897f6,Alisha Cordwell,TEAM_b9dd960c1753,Charlie,TERR_938541fb7311,Charlie / Germany,2017-09-01,2017-10-15,train,0.26595744680851063,26.595744680851062,1.1902876426626683,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.5e+04).,18924762.0,16902979.35897274,-0.015364268666892535,16671074.389182374,18067896.7,95.55852155214815,25000.0,25000.0,0.0,0.09860086463836022,0.019360271956619865,0.014388390542459033,0.059234839905061225,76,46.57831325301205,186,814.1221094503019,1.0146379062371422,113.20461140287819,100.0540843424702,88.38339984790262,0.5955600258480369,0.6738369726361797,-0.07827694678814279,8.25,medium,UNK,synthetic_derived
RPER_45d0109670e88243,REP_db1cc40d477a,Erica Jones,MGR_5e1c70ff0ce6,James Goodwill,TEAM_a405eba78bf2,Alfa,TERR_b31415d90eb9,Alfa / Germany,2017-08-01,2017-09-15,train,0.26170212765957446,26.170212765957444,1.1884668208759377,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.5e+04).,21209296.0,18659265.521252587,0.6354747718189835,14996695.979987467,14004446.15,145.77910998891568,25000.0,25000.0,0.0,0.09742913405479811,0.0031528221386026463,0.007355938150839827,0.08108966094951585,78,48.416666666666664,186,1153.6606842215776,1.023410749163388,110.26134559034591,77.04542015589038,69.87527654717485,0.45860369140410945,0.6563175332758685,-0.19771384187175906,0.875,low,UNK,synthetic_derived
RPER_d1786afbb5d0b210,REP_e7e9152643c7,Jessica Smith,MGR_31981a685b7e,Britanny Bold,TEAM_4f4a9410ffcd,Delta,TERR_49c0203db75f,Delta / Germany,2017-04-01,2017-05-15,train,0.2574468085106383,25.744680851063826,1.1737627680468483,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.5e+04).,13113348.0,11717747.260960365,-0.07404646962711865,13107884.861634525,13774183.8,90.11414049125216,25000.0,25000.0,0.0,0.09987721888978762,0.002429057731210049,0.0015630946205245867,0.20895881523975404,81,50.13095238095238,172,1152.3898963078611,1.0120761956457238,116.72160706667358,90.81582914363617,77.80549927809035,0.5405704115692629,0.6947714706349618,-0.15420105906569892,2.75,low,UNK,synthetic_derived
RPER_d2b60aec3f20815c,REP_56269a9759c4,Anne Wu,MGR_31981a685b7e,Britanny Bold,TEAM_4f4a9410ffcd,Delta,TERR_49c0203db75f,Delta / Germany,2017-06-01,2017-07-15,train,0.2531914893617021,25.319148936170212,1.171078626036547,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.5e+04).,19357770.0,17367198.2275991,-0.13322686229494787,16809631.414598048,17683367.96,105.06915126269796,25000.0,25000.0,0.0,0.09881374797207387,0.047341326718753525,0.0010523784222514808,0.05790773206341103,73,47.29761904761905,192,948.2010551300706,1.0125983463235482,130.70382176655175,109.96644909123705,84.13407320839215,0.6545621969716491,0.7779989390866175,-0.12343674211496847,6.25,low,UNK,synthetic_derived
RPER_f69ec74bcdaecc04,REP_bba68d031906,Steve Pepple,MGR_eb86f856200b,Tracy Banks,TEAM_f144a6907dc4,Bravo,TERR_07a5ea4d7ed4,Bravo / Germany,2019-04-01,2019-05-18,test,0.2515665432110338,25.156654321103378,1.1693529692925775,False,False,Context only,low,Distributor count was the largest PCA reconstruction deviation (observed 4).,11583389.0,10240830.596484488,-0.39208094290162426,12712887.79343342,16740330.97,61.447635418407906,18934.19,18934.19,0.0,0.09822260651471192,0.02044494339195895,0.024554425699529127,0.2509594288261411,72,47.08,141,984.5571017745652,1.0137319648934042,128.5265391607734,102.67988321925013,79.89002418466136,0.6111897810669651,0.7650389235760322,-0.15384914250906712,2.625,low,UNK,synthetic_derived
RPER_9679d5aec2e7fbbd,REP_56269a9759c4,Anne Wu,MGR_31981a685b7e,Britanny Bold,TEAM_4f4a9410ffcd,Delta,TERR_49c0203db75f,Delta / Germany,2017-05-01,2017-06-15,train,0.24893617021276596,24.893617021276597,1.1665595715533665,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.5e+04).,22748598.0,20036613.35604156,0.4072194093910103,14254053.598228553,16703143.16,126.54012689889369,25000.0,25000.0,0.0,0.09717857713377573,0.028459509662211425,0.005638172477647109,0.13190858715853537,78,46.916666666666664,197,1112.4983250491152,1.0210821398401249,123.0570307184348,89.03360437573002,72.35149739590797,0.5299619308079168,0.7324823257049691,-0.2025203948970523,1.875,low,UNK,synthetic_derived
RPER_db61b23d5c052dcb,REP_56269a9759c4,Anne Wu,MGR_31981a685b7e,Britanny Bold,TEAM_4f4a9410ffcd,Delta,TERR_49c0203db75f,Delta / Germany,2017-04-01,2017-05-15,train,0.24468085106382978,24.46808510638298,1.165570333308448,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.5e+04).,16028484.0,14238443.004927445,-0.11857212458063311,13914696.37095364,14154146.9,111.365194838811,25000.0,25000.0,0.0,0.09997213521296645,0.010047051276065398,0.032852804464990545,0.08249765037583176,77,47.15,163,1134.1141217195159,1.0131176032393434,124.79468376026293,91.24318974590379,73.11464478822407,0.5431142246779987,0.7428254985729936,-0.19971127389499488,3.625,low,UNK,synthetic_derived
RPER_1630174adc4e7dda,REP_bba68d031906,Steve Pepple,MGR_eb86f856200b,Tracy Banks,TEAM_f144a6907dc4,Bravo,TERR_07a5ea4d7ed4,Bravo / Germany,2017-06-01,2017-07-15,train,0.2404255319148936,24.04255319148936,1.1612255520489332,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.5e+04).,20652627.0,18150403.00880258,0.24025602319908712,16180516.78790921,16239091.67,103.25214271139332,25000.0,25000.0,0.0,0.09954587809525997,0.014893905625524438,0.004731101534489875,0.1231971587957799,79,49.38095238095238,173,1042.5236072237617,1.022493697810346,138.0943321198751,86.01543231084246,62.2874458280991,0.5119966208978718,0.8219900721421137,-0.30999345124424194,0.875,low,UNK,synthetic_derived
RPER_14357e90579d004f,REP_bba68d031906,Steve Pepple,MGR_eb86f856200b,Tracy Banks,TEAM_f144a6907dc4,Bravo,TERR_07a5ea4d7ed4,Bravo / Germany,2018-12-01,2019-01-15,validation,0.2382765350620043,23.82765350620043,1.159055990178327,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.296e+04).,15590550.0,14089181.980218127,-0.07320061370323121,23129054.82954173,24837549.65,58.87505565381995,22957.42,22957.42,0.0,0.08919779546755338,0.02665692395891015,0.004419947294682287,0.14324791667711767,80,46.916666666666664,225,1063.5105627848384,1.035725040069273,119.90160743210053,104.49372952187936,87.14956518081165,0.6219864852492819,0.7137000442386936,-0.09171355898941169,5.375,medium,UNK,synthetic_derived
RPER_5d1089a6f2e5fbb4,REP_c56e2fba156a,Thompson Crawford,MGR_5e1c70ff0ce6,James Goodwill,TEAM_a405eba78bf2,Alfa,TERR_b31415d90eb9,Alfa / Germany,2017-06-01,2017-07-15,train,0.23617021276595745,23.617021276595747,1.1569295112425544,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.5e+04).,17312222.0,15496398.719929714,0.34398268478348526,15789334.026580011,18776523.5,86.44830260261566,25000.0,25000.0,0.0,0.09692877329954709,0.013353807007936733,0.001721510619824064,0.056568883355749104,76,49.25,173,1026.189253099982,1.0151119761496439,131.14977993279626,89.32327000744102,68.1078306446355,0.5316861309966727,0.7806534519809302,-0.24896732098425745,0.0,low,UNK,synthetic_derived
RPER_dccd623af214dea8,REP_a132178ac1b8,Alan Ray,MGR_5e1c70ff0ce6,James Goodwill,TEAM_a405eba78bf2,Alfa,TERR_b31415d90eb9,Alfa / Germany,2017-09-01,2017-10-15,train,0.23191489361702128,23.19148936170213,1.149548159673282,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.5e+04).,21919261.0,19609113.374862377,0.028874080948065095,17093014.867910963,18506090.74,100.28544407035271,25000.0,25000.0,0.0,0.09870843849182244,0.017338633824463122,0.004298619740149922,0.039316718483654256,78,47.95238095238095,175,1110.2734410467378,1.0199140176434593,111.19358402272607,81.46266174824858,73.2620163872036,0.4848967961205273,0.6618665715638457,-0.17696977544331838,0.875,low,UNK,synthetic_derived
RPER_aea0255408594b4b,REP_a132178ac1b8,Alan Ray,MGR_5e1c70ff0ce6,James Goodwill,TEAM_a405eba78bf2,Alfa,TERR_b31415d90eb9,Alfa / Germany,2017-07-01,2017-08-15,train,0.2276595744680851,22.76595744680851,1.1433907466943158,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.5e+04).,15222947.0,13565780.213724175,-0.27278609487521993,14491634.422111416,13554304.97,101.94385384229906,25000.0,25000.0,0.0,0.09630056913833518,0.056799454162738267,0.006992636316496378,0.13195883107049927,78,49.285714285714285,176,1050.3459797947946,1.015017815423146,112.04706822187886,81.02248849222265,72.3111186914588,0.482276717215611,0.6669468346540408,-0.18467011743842981,0.0,low,UNK,synthetic_derived
RPER_2dab4ef1dbdefaa6,REP_a132178ac1b8,Alan Ray,MGR_5e1c70ff0ce6,James Goodwill,TEAM_a405eba78bf2,Alfa,TERR_b31415d90eb9,Alfa / Germany,2018-04-01,2018-05-15,train,0.22340425531914893,22.340425531914892,1.1432892147940747,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.398e+04).,13629342.0,12223142.363340741,-0.28575261511907635,15022344.261737451,19611589.63,66.10443614265404,23978.78,23978.78,0.0,0.09303759259866791,0.03383340170980226,0.001072399761358963,0.09793718858232314,76,45.607142857142854,227,1018.9765641813162,1.0336293704195993,103.19800353742684,88.32074309583483,85.5837710695668,0.5257187089037787,0.6142738305799217,-0.08855512167614299,0.0,medium,UNK,synthetic_derived
RPER_bb17a8ebd8163a8f,REP_a132178ac1b8,Alan Ray,MGR_5e1c70ff0ce6,James Goodwill,TEAM_a405eba78bf2,Alfa,TERR_b31415d90eb9,Alfa / Germany,2017-04-01,2017-05-15,train,0.21914893617021278,21.914893617021278,1.1413323762751464,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.5e+04).,13287526.0,11884508.029256316,-0.17589143778782124,16543479.923442945,17830248.64,72.77419472835945,25000.0,25000.0,0.0,0.09636564153032043,0.02337555112554173,0.0005169387600890017,0.13331608932506603,81,48.23809523809524,178,1057.9545845350754,1.0095068871667858,99.23513366883188,93.6963587596573,94.41853433920026,0.5577164211884363,0.5906853194573326,-0.03296889826889626,3.75,medium,UNK,synthetic_derived
RPER_e2a7a82278d9907b,REP_56269a9759c4,Anne Wu,MGR_31981a685b7e,Britanny Bold,TEAM_4f4a9410ffcd,Delta,TERR_49c0203db75f,Delta / Germany,2017-07-01,2017-08-15,train,0.2148936170212766,21.48936170212766,1.1382580273098895,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.5e+04).,21421404.5089,18963976.662280634,0.09194220125523833,17214084.862856034,19760686.81,103.92017323518239,25000.0,25000.0,0.0,0.09696485887712797,0.011990357262654931,0.009266123934825671,0.17885878188581208,75,47.57142857142857,189,1084.0605999279085,1.0082780606237924,130.0721821517177,112.62447810273436,86.58613720446995,0.6703837982305616,0.7742391794745102,-0.10385538124394855,2.75,medium,UNK,synthetic_derived
RPER_26cc27f8804d3943,REP_82f7cb811b80,Stella Given,MGR_4b97498897f6,Alisha Cordwell,TEAM_b9dd960c1753,Charlie,TERR_938541fb7311,Charlie / Germany,2017-10-01,2017-11-15,train,0.21063829787234042,21.06382978723404,1.1367263736443902,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.5e+04).,15700445.0,13804713.276220014,0.1383958403064222,12948541.047712186,14379476.07,100.61082353130118,25000.0,25000.0,0.0,0.09611010145785163,0.008680582132292352,0.00830628424954065,0.11454873204523344,79,48.23809523809524,179,1131.6204885265638,1.0313666301832471,130.73292422111243,98.62134615444104,75.43726780534631,0.5870318223478633,0.7781721679828121,-0.19114034563494875,2.75,low,UNK,synthetic_derived
RPER_fce25816b9982f7e,REP_c56e2fba156a,Thompson Crawford,MGR_5e1c70ff0ce6,James Goodwill,TEAM_a405eba78bf2,Alfa,TERR_b31415d90eb9,Alfa / Germany,2017-04-01,2017-05-15,train,0.20638297872340425,20.638297872340424,1.1364344582535217,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.352e+04).,18782645.0,17001212.603829157,-0.097436452021276,15277235.986570895,17374313.5,69.70015398412393,23521.27,23521.27,0.0,0.09797489707979876,0.010027053116100547,0.0007978901925822947,0.08961123312404912,79,47.67857142857143,176,1005.8321385273268,1.0304967390720974,114.27586931398466,83.58470658508065,73.14291904918537,0.49752801538738484,0.6802135078213373,-0.18268549243395243,4.5,low,UNK,synthetic_derived
RPER_14fdd1b6fd05eb34,REP_56269a9759c4,Anne Wu,MGR_31981a685b7e,Britanny Bold,TEAM_4f4a9410ffcd,Delta,TERR_49c0203db75f,Delta / Germany,2017-10-01,2017-11-15,train,0.20212765957446807,20.212765957446805,1.1350651873606776,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.5e+04).,20610668.0,18468991.152779218,-0.2857448980301618,19766995.568274766,23568349.43,74.83267119477445,25000.0,25000.0,0.0,0.09565748676183258,0.019071923661278908,0.020068885896081228,0.15104047588098732,79,48.73809523809524,188,1022.6037241930879,1.028170548985986,114.3366297045637,103.85612713497638,90.83364395411333,0.618191232946288,0.6805751768128792,-0.062383943866591185,1.75,medium,UNK,synthetic_derived
RPER_b49979d69513822c,REP_e7e9152643c7,Jessica Smith,MGR_31981a685b7e,Britanny Bold,TEAM_4f4a9410ffcd,Delta,TERR_49c0203db75f,Delta / Germany,2017-09-01,2017-10-15,train,0.19787234042553192,19.78723404255319,1.1346270730264976,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.5e+04).,20359718.0,18184916.02770169,-0.0658097027718546,16205977.891027113,17166681.92,115.93700390413808,25000.0,25000.0,0.0,0.09853102587371125,0.009766589098914535,0.0049538737218280775,0.16377156115339767,76,48.666666666666664,177,1109.4534871675428,1.0120456035851337,96.42935751926483,80.4073781466827,83.38474943236947,0.47861534611120654,0.573984270948005,-0.09536892483679843,0.875,low,UNK,synthetic_derived
RPER_b5d09f2efa61ebdb,REP_d21d2dd167c5,Morris Garcia,MGR_eb86f856200b,Tracy Banks,TEAM_f144a6907dc4,Bravo,TERR_07a5ea4d7ed4,Bravo / Germany,2017-09-01,2017-10-15,train,0.19361702127659575,19.361702127659576,1.1326994853679295,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.5e+04).,19087057.0,17065337.224008985,-0.022278149017350344,18737477.48327749,19713220.13,79.68164898961857,25000.0,25000.0,0.0,0.09900938240867017,0.003801070294783348,0.03825135556061246,0.08981792428135615,74,46.535714285714285,182,1004.833073006042,1.0275385049037773,100.06517753752881,83.98723805877484,83.93253290064465,0.49992403606413593,0.5956260567710048,-0.09570202070686884,0.875,low,UNK,synthetic_derived
RPER_5b3eff9ff5d16a7e,REP_db1cc40d477a,Erica Jones,MGR_5e1c70ff0ce6,James Goodwill,TEAM_a405eba78bf2,Alfa,TERR_b31415d90eb9,Alfa / Germany,2017-11-01,2017-12-15,train,0.18936170212765957,18.93617021276596,1.1235918913399794,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.294e+04).,13437353.0,12019951.827424755,0.004366223513589761,15293363.63563914,17325474.63,71.92190958034398,22939.53,22939.53,0.0,0.09659455088800258,0.019630728187281444,0.04382261553977105,0.060142920685794535,79,49.88095238095238,177,915.0301858434501,1.0144096675877723,111.53833353037305,85.58883497096022,76.73490562565513,0.5094573510176204,0.6639186519665062,-0.15446130094888588,0.875,low,UNK,synthetic_derived
RPER_3b742bd79ea9b90f,REP_a132178ac1b8,Alan Ray,MGR_5e1c70ff0ce6,James Goodwill,TEAM_a405eba78bf2,Alfa,TERR_b31415d90eb9,Alfa / Germany,2017-03-01,2017-04-15,train,0.1851063829787234,18.51063829787234,1.122273305956136,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.5e+04).,16146873.0,14421046.660836022,-0.2826777048099069,17604696.554746408,20956629.0,70.17380035270668,25000.0,25000.0,0.0,0.09895248685780983,0.007548659037063705,0.02310263088977549,0.11755139987771501,79,47.714285714285715,172,1049.63498120165,1.022761004713499,103.7275947863998,83.59067188209315,80.58672531087466,0.4975635231076973,0.617426159442856,-0.11986263633515865,0.875,low,UNK,synthetic_derived
RPER_8e761ace2dd69e2d,REP_6003efb01f5e,Sheila Stones,MGR_31981a685b7e,Britanny Bold,TEAM_4f4a9410ffcd,Delta,TERR_49c0203db75f,Delta / Germany,2017-04-01,2017-05-15,train,0.18085106382978725,18.085106382978726,1.1218004846951364,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.5e+04).,18917576.0,16859240.457438122,0.5500398528022111,10190370.63619563,12949432.29,137.12932949361667,25000.0,25000.0,0.0,0.09886005440902466,0.014474574369872355,0.0008944704974148799,0.15784702166751444,77,47.42857142857143,166,1111.2741250326346,1.0152772188206372,117.0126319090771,84.62720624004517,72.32313713429116,0.5037333704764594,0.6965037613635542,-0.1927703908870948,1.75,low,UNK,synthetic_derived
RPER_162dc7840d8154dd,REP_c56e2fba156a,Thompson Crawford,MGR_5e1c70ff0ce6,James Goodwill,TEAM_a405eba78bf2,Alfa,TERR_b31415d90eb9,Alfa / Germany,2017-09-01,2017-10-15,train,0.17659574468085107,17.659574468085108,1.1158830546889102,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.5e+04).,19720780.0,17545396.23785633,0.16295441680890851,17864067.317610107,17380032.0,104.37086662133375,25000.0,25000.0,0.0,0.09988806993465583,0.006758292893801459,0.00027700540293854476,0.09249929321032362,77,47.607142857142854,171,1045.5827674028212,1.0263404649054202,114.58907232453771,78.43419473620408,68.44823258020953,0.4668702067631195,0.6820778114555817,-0.21520760469246214,0.875,low,UNK,synthetic_derived
RPER_e2742b660831a9e2,REP_6daf09991b71,Jimmy Grey,MGR_4b97498897f6,Alisha Cordwell,TEAM_b9dd960c1753,Charlie,TERR_938541fb7311,Charlie / Germany,2017-12-01,2018-01-15,train,0.1723404255319149,17.23404255319149,1.114455376325715,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.5e+04).,19569397.0,17370343.6715278,0.25981680678045466,12945903.254515974,16735640.8,92.525855765827,25000.0,25000.0,0.0,0.09853949813791903,0.017083932396173583,0.0020160926061504386,0.12186835703788808,80,47.86904761904762,164,961.6683159753263,1.0159659651231079,106.39571646330496,88.30962815884924,83.0011123514606,0.5256525485645788,0.633307836091101,-0.1076552875265222,2.625,low,UNK,synthetic_derived
RPER_866d6d166a64b7f1,REP_db1cc40d477a,Erica Jones,MGR_5e1c70ff0ce6,James Goodwill,TEAM_a405eba78bf2,Alfa,TERR_b31415d90eb9,Alfa / Germany,2017-07-01,2017-08-15,train,0.16808510638297872,16.80851063829787,1.112067255099923,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.395e+04).,12775455.0,11409081.841415172,-0.07231690882543726,15578698.057794696,14892999.59,79.31384789743389,23946.14,23946.14,0.0,0.09785274834062925,0.021870467516116723,0.0008170880611810436,0.09096171852219687,80,49.69047619047619,186,1038.7876352221397,0.986145264704972,120.49841972686572,82.61159586161453,68.55824005731411,0.49173568965246744,0.7172524983742007,-0.22551680872173324,0.875,low,UNK,synthetic_derived
