observation_id,metric_name,actual_value,peer_median_value,peer_z_score,peer_percentile,peer_group_basis,rep_id,period,rep_name,manager_name,team_name,territory_name
RPER_a14b03e7021661a5,claimed_expense_amount,1003.8091280878227,947.8194577640904,0.5907208368122356,1.0,commercial_peer_group,REP_2234ec3bee93,2017-07-01,Daniel Gates,Alisha Cordwell,Charlie,Charlie / Germany
RPER_436932f89b416b53,claimed_expense_amount,1044.8557867861603,1044.8557867861603,0.0,0.6666666666666666,commercial_peer_group,REP_2234ec3bee93,2017-08-01,Daniel Gates,Alisha Cordwell,Charlie,Charlie / Germany
RPER_e585e0e5d159b7f9,claimed_expense_amount,814.1221094503019,866.4671691045643,-0.60412051974638,0.3333333333333333,team_period,REP_2234ec3bee93,2017-09-01,Daniel Gates,Alisha Cordwell,Charlie,Charlie / Germany
RPER_28621abab10255fe,claimed_expense_amount,809.5102014037599,1106.1300397267116,-2.6816000621069542,0.3333333333333333,team_period,REP_2234ec3bee93,2017-10-01,Daniel Gates,Alisha Cordwell,Charlie,Charlie / Germany
RPER_c51059e959f60cba,claimed_expense_amount,1093.381365139155,1093.381365139155,0.0,0.6666666666666666,team_period,REP_2234ec3bee93,2017-11-01,Daniel Gates,Alisha Cordwell,Charlie,Charlie / Germany
RPER_ae0a3c635c2f1be7,claimed_expense_amount,769.7013917374514,961.6683159753263,-1.9961864298625827,0.3333333333333333,team_period,REP_2234ec3bee93,2017-12-01,Daniel Gates,Alisha Cordwell,Charlie,Charlie / Germany
RPER_d2ffe731564a47ad,claimed_expense_amount,1049.3947701745776,956.54454114633,0.970683800222991,1.0,team_period,REP_2234ec3bee93,2018-01-01,Daniel Gates,Alisha Cordwell,Charlie,Charlie / Germany
RPER_e856e5a68684dae0,claimed_expense_amount,1064.6589855008756,1015.564621465406,0.4834194003787663,1.0,team_period,REP_2234ec3bee93,2018-02-01,Daniel Gates,Alisha Cordwell,Charlie,Charlie / Germany
RPER_02636fc24f4f2b59,claimed_expense_amount,1113.3798994232584,1030.883483076851,0.8002496664335186,1.0,team_period,REP_2234ec3bee93,2018-03-01,Daniel Gates,Alisha Cordwell,Charlie,Charlie / Germany
RPER_56e43938b658c59a,claimed_expense_amount,990.3206904698301,990.3206904698301,0.0,0.6666666666666666,team_period,REP_2234ec3bee93,2018-04-01,Daniel Gates,Alisha Cordwell,Charlie,Charlie / Germany
RPER_254c223f7af5d235,claimed_expense_amount,1093.2948122647085,907.2146351970291,2.051115247135166,1.0,commercial_peer_group,REP_2234ec3bee93,2018-05-01,Daniel Gates,Alisha Cordwell,Charlie,Charlie / Germany
RPER_0db631a5e239afff,claimed_expense_amount,1077.0301860417326,1077.0301860417326,0.0,0.6666666666666666,commercial_peer_group,REP_2234ec3bee93,2018-06-01,Daniel Gates,Alisha Cordwell,Charlie,Charlie / Germany
RPER_3d3d74b699790098,claimed_expense_amount,1112.6835146759845,1049.075734815322,0.6063220962008041,1.0,commercial_peer_group,REP_2234ec3bee93,2018-07-01,Daniel Gates,Alisha Cordwell,Charlie,Charlie / Germany
RPER_853b702056785bca,claimed_expense_amount,1084.3158710162413,1016.1385308569955,0.6709453296859638,1.0,team_period,REP_2234ec3bee93,2018-08-01,Daniel Gates,Alisha Cordwell,Charlie,Charlie / Germany
RPER_e3a3c677f7819e38,claimed_expense_amount,868.7820996125366,868.7820996125366,0.0,0.6666666666666666,commercial_peer_group,REP_2234ec3bee93,2018-09-01,Daniel Gates,Alisha Cordwell,Charlie,Charlie / Germany
RPER_b2f414f12fe60c25,claimed_expense_amount,1019.0785010663112,1019.0785010663112,0.0,0.6666666666666666,commercial_peer_group,REP_2234ec3bee93,2018-10-01,Daniel Gates,Alisha Cordwell,Charlie,Charlie / Germany
RPER_7ddcdb78c30ecf31,claimed_expense_amount,1091.8190843353968,1038.1001586184432,0.5174734371339039,1.0,commercial_peer_group,REP_2234ec3bee93,2018-11-01,Daniel Gates,Alisha Cordwell,Charlie,Charlie / Germany
RPER_415c611bd1a0e5fb,claimed_expense_amount,937.38292442245,937.38292442245,0.0,0.6666666666666666,team_period,REP_2234ec3bee93,2018-12-01,Daniel Gates,Alisha Cordwell,Charlie,Charlie / Poland
RPER_8afd0f88595a10ae,claimed_expense_amount,946.7070475558518,946.7070475558518,0.0,0.6666666666666666,commercial_peer_group,REP_2234ec3bee93,2019-01-01,Daniel Gates,Alisha Cordwell,Charlie,Charlie / Germany
RPER_23f31700076ca69a,claimed_expense_amount,919.2571820769963,919.2571820769963,0.0,0.6666666666666666,commercial_peer_group,REP_2234ec3bee93,2019-02-01,Daniel Gates,Alisha Cordwell,Charlie,Charlie / Germany
RPER_c0ed53d80cae1279,claimed_expense_amount,900.1234784207654,961.7903056237739,-0.6411670698116895,0.3333333333333333,commercial_peer_group,REP_2234ec3bee93,2019-03-01,Daniel Gates,Alisha Cordwell,Charlie,Charlie / Germany
RPER_89eb918b3eecc2a7,claimed_expense_amount,915.2296803627255,881.2240723912752,0.3858905928338211,1.0,commercial_peer_group,REP_2234ec3bee93,2019-04-01,Daniel Gates,Alisha Cordwell,Charlie,Charlie / Germany
RPER_a5e34fb410006ef2,claimed_expense_amount,912.8870701527604,912.8870701527604,0.0,0.6666666666666666,commercial_peer_group,REP_56269a9759c4,2017-01-01,Anne Wu,Britanny Bold,Delta,Delta / Germany
RPER_0d585541132e9d44,claimed_expense_amount,933.1137425346891,974.9668196748638,-0.42927693841039705,0.5,team_period,REP_56269a9759c4,2017-02-01,Anne Wu,Britanny Bold,Delta,Delta / Germany
RPER_8d20614d66c9cb49,claimed_expense_amount,1064.9468661139206,1089.866605429202,-0.22864944380480232,0.25,team_period,REP_56269a9759c4,2017-03-01,Anne Wu,Britanny Bold,Delta,Delta / Germany
RPER_db61b23d5c052dcb,claimed_expense_amount,1134.1141217195159,1122.6941233760754,0.10171958778139152,0.75,team_period,REP_56269a9759c4,2017-04-01,Anne Wu,Britanny Bold,Delta,Delta / Germany
RPER_9679d5aec2e7fbbd,claimed_expense_amount,1112.4983250491152,1041.5764450740828,0.6744907594765952,1.0,commercial_peer_group,REP_56269a9759c4,2017-05-01,Anne Wu,Britanny Bold,Delta,Delta / Germany
RPER_d2b60aec3f20815c,claimed_expense_amount,948.2010551300706,948.7436780079807,-0.005719383332803589,0.3333333333333333,commercial_peer_group,REP_56269a9759c4,2017-06-01,Anne Wu,Britanny Bold,Delta,Delta / Germany
RPER_e2a7a82278d9907b,claimed_expense_amount,1084.0605999279085,1084.0605999279085,0.0,0.6666666666666666,commercial_peer_group,REP_56269a9759c4,2017-07-01,Anne Wu,Britanny Bold,Delta,Delta / Germany
RPER_c582a0a77b8ada6a,claimed_expense_amount,1025.0929506066518,1025.0929506066518,0.0,0.6666666666666666,commercial_peer_group,REP_56269a9759c4,2017-08-01,Anne Wu,Britanny Bold,Delta,Delta / Germany
RPER_94da8111a3a4b5b8,claimed_expense_amount,854.3766912015091,1141.8283400931812,-2.517468158727029,0.3333333333333333,commercial_peer_group,REP_56269a9759c4,2017-09-01,Anne Wu,Britanny Bold,Delta,Delta / Germany
RPER_14fdd1b6fd05eb34,claimed_expense_amount,1022.6037241930879,1049.2087779508108,-0.2535725426324082,0.3333333333333333,commercial_peer_group,REP_56269a9759c4,2017-10-01,Anne Wu,Britanny Bold,Delta,Delta / Germany
RPER_eafda11e1ee17c06,claimed_expense_amount,968.5184903102524,968.5184903102524,0.0,0.6666666666666666,commercial_peer_group,REP_56269a9759c4,2017-11-01,Anne Wu,Britanny Bold,Delta,Delta / Germany
RPER_dac05c425c7d282a,claimed_expense_amount,914.419225781342,931.4349210020438,-0.13466102990711173,0.5,commercial_peer_group,REP_56269a9759c4,2017-12-01,Anne Wu,Britanny Bold,Delta,Delta / Germany
RPER_2e35b2010864107f,claimed_expense_amount,907.5431376552624,1008.038232764646,-0.9969373367294381,0.25,team_period,REP_56269a9759c4,2018-01-01,Anne Wu,Britanny Bold,Delta,Delta / Poland
RPER_3c738aea125bc2a4,claimed_expense_amount,1042.738666450446,1058.8755900783044,-0.15239678560032713,0.5,commercial_peer_group,REP_56269a9759c4,2018-02-01,Anne Wu,Britanny Bold,Delta,Delta / Germany
RPER_39225b87367dc735,claimed_expense_amount,988.2849457304504,987.7929025986132,0.004981237773047552,0.75,commercial_peer_group,REP_56269a9759c4,2018-03-01,Anne Wu,Britanny Bold,Delta,Delta / Germany
RPER_9c22e0475f819b5c,claimed_expense_amount,922.6255712036897,998.3268533041075,-0.6727582229698357,0.5,commercial_peer_group,REP_56269a9759c4,2018-04-01,Anne Wu,Britanny Bold,Delta,Delta / Germany
RPER_0cbd2285ea6c61ef,claimed_expense_amount,1053.2386318433585,1026.2811640565283,0.2626713685387814,1.0,commercial_peer_group,REP_56269a9759c4,2018-05-01,Anne Wu,Britanny Bold,Delta,Delta / Germany
RPER_ef5ededdaafb3658,claimed_expense_amount,1003.1456270853582,1017.9711458960923,-0.14563790801441157,0.5,commercial_peer_group,REP_56269a9759c4,2018-06-01,Anne Wu,Britanny Bold,Delta,Delta / Germany
RPER_1aee5e4a99dbd301,claimed_expense_amount,1080.1604267871176,1018.0327353064356,0.6102720406331634,1.0,commercial_peer_group,REP_56269a9759c4,2018-07-01,Anne Wu,Britanny Bold,Delta,Delta / Germany
RPER_0875dceb17baa4cc,claimed_expense_amount,943.7538536932211,984.6198558147634,-0.41504344930893167,0.5,commercial_peer_group,REP_56269a9759c4,2018-08-01,Anne Wu,Britanny Bold,Delta,Delta / Germany
RPER_03b33c1048ecc70c,claimed_expense_amount,1080.8575324083527,1074.3030948213066,0.061011064927969164,0.75,commercial_peer_group,REP_56269a9759c4,2018-09-01,Anne Wu,Britanny Bold,Delta,Delta / Germany
RPER_325ccd81d052284c,claimed_expense_amount,932.7242947678221,1060.143033514502,-1.2019013917798553,0.25,commercial_peer_group,REP_56269a9759c4,2018-10-01,Anne Wu,Britanny Bold,Delta,Delta / Germany
RPER_d6ba604d09f7f403,claimed_expense_amount,1033.487574217389,1023.9194871671394,0.09344569734405032,0.75,commercial_peer_group,REP_56269a9759c4,2018-11-01,Anne Wu,Britanny Bold,Delta,Delta / Germany
RPER_c06918a37c89d042,claimed_expense_amount,1071.4435461531068,1071.4435461531068,0.0,0.6666666666666666,commercial_peer_group,REP_56269a9759c4,2018-12-01,Anne Wu,Britanny Bold,Delta,Delta / Germany
RPER_9ede02831ec4dc11,claimed_expense_amount,765.2950733342766,923.93375825554,-1.2987208838022688,0.25,commercial_peer_group,REP_56269a9759c4,2019-01-01,Anne Wu,Britanny Bold,Delta,Delta / Germany
RPER_4f3b300e349737b0,claimed_expense_amount,1100.9545158410838,1060.905768439525,0.3774958021056484,1.0,commercial_peer_group,REP_56269a9759c4,2019-02-01,Anne Wu,Britanny Bold,Delta,Delta / Germany
RPER_d7046171dcc33bcf,claimed_expense_amount,1080.0742216337114,1039.6030635180682,0.3892943329609555,1.0,commercial_peer_group,REP_56269a9759c4,2019-03-01,Anne Wu,Britanny Bold,Delta,Delta / Germany
RPER_f3d45a9e0199d4c7,claimed_expense_amount,1010.9670638177857,861.3483875930185,1.7370285749633407,1.0,commercial_peer_group,REP_56269a9759c4,2019-04-01,Anne Wu,Britanny Bold,Delta,Delta / Germany
RPER_ba4c149e74994fd0,claimed_expense_amount,974.8139229970137,927.9401840548159,0.5051375050638921,1.0,team_period,REP_6003efb01f5e,2017-01-01,Sheila Stones,Britanny Bold,Delta,Delta / Germany
RPER_b7d35006950dbfb2,claimed_expense_amount,1016.8198968150385,974.9668196748638,0.42927693841039705,0.75,team_period,REP_6003efb01f5e,2017-02-01,Sheila Stones,Britanny Bold,Delta,Delta / Germany
RPER_3c9a6656129888bf,claimed_expense_amount,1065.7245939149452,1089.866605429202,-0.22151345305923434,0.5,team_period,REP_6003efb01f5e,2017-03-01,Sheila Stones,Britanny Bold,Delta,Delta / Germany
RPER_8e761ace2dd69e2d,claimed_expense_amount,1111.2741250326346,1122.6941233760754,-0.10171958778139355,0.5,team_period,REP_6003efb01f5e,2017-04-01,Sheila Stones,Britanny Bold,Delta,Delta / Germany
RPER_b5ad3375582d89cd,claimed_expense_amount,877.6608778167091,1041.5764450740828,-1.5588917762527539,0.3333333333333333,commercial_peer_group,REP_6003efb01f5e,2017-05-01,Sheila Stones,Britanny Bold,Delta,Delta / Germany
RPER_a56116a46956ba51,claimed_expense_amount,1084.5896213351612,948.7436780079807,1.4318508410238668,1.0,commercial_peer_group,REP_6003efb01f5e,2017-06-01,Sheila Stones,Britanny Bold,Delta,Delta / Germany
RPER_5a26750530b65d39,claimed_expense_amount,957.7386157407595,1084.0605999279085,-1.1652668143787304,0.3333333333333333,commercial_peer_group,REP_6003efb01f5e,2017-07-01,Sheila Stones,Britanny Bold,Delta,Delta / Germany
RPER_a3da44f53c674985,claimed_expense_amount,963.9411749485896,1025.0929506066518,-0.5965485922215393,0.3333333333333333,commercial_peer_group,REP_6003efb01f5e,2017-08-01,Sheila Stones,Britanny Bold,Delta,Delta / Germany
RPER_6779b72f0b9d987c,claimed_expense_amount,1141.8283400931812,1141.8283400931812,0.0,0.6666666666666666,commercial_peer_group,REP_6003efb01f5e,2017-09-01,Sheila Stones,Britanny Bold,Delta,Delta / Germany
RPER_9aaea9b5b779c497,claimed_expense_amount,1049.2087779508108,1049.2087779508108,0.0,0.6666666666666666,commercial_peer_group,REP_6003efb01f5e,2017-10-01,Sheila Stones,Britanny Bold,Delta,Delta / Germany
RPER_02ef603bb7b4ceb8,claimed_expense_amount,945.4470391579177,968.5184903102524,-0.23821384292770764,0.3333333333333333,commercial_peer_group,REP_6003efb01f5e,2017-11-01,Sheila Stones,Britanny Bold,Delta,Delta / Germany
RPER_80ccab8fe7db15a6,claimed_expense_amount,948.4506162227456,931.4349210020438,0.13466102990711173,0.75,commercial_peer_group,REP_6003efb01f5e,2017-12-01,Sheila Stones,Britanny Bold,Delta,Delta / Germany
RPER_9cd6eaacf36b2e74,claimed_expense_amount,996.3052952587923,1019.7711702704995,-0.230109221517635,0.3333333333333333,commercial_peer_group,REP_6003efb01f5e,2018-01-01,Sheila Stones,Britanny Bold,Delta,Delta / Germany
RPER_4948c28097d0c4fc,claimed_expense_amount,1075.0125137061627,1058.8755900783044,0.15239678560032713,0.75,commercial_peer_group,REP_6003efb01f5e,2018-02-01,Sheila Stones,Britanny Bold,Delta,Delta / Germany
RPER_3929f88735783e48,claimed_expense_amount,987.3008594667758,987.7929025986132,-0.004981237773048703,0.5,commercial_peer_group,REP_6003efb01f5e,2018-03-01,Sheila Stones,Britanny Bold,Delta,Delta / Germany
RPER_c20ca7de64a001a6,claimed_expense_amount,904.2634665391123,998.3268533041075,-0.8359424724484719,0.25,commercial_peer_group,REP_6003efb01f5e,2018-04-01,Sheila Stones,Britanny Bold,Delta,Delta / Germany
RPER_d4a8068fb878906b,claimed_expense_amount,1049.2105080300328,1026.2811640565283,0.22342165847488493,0.75,commercial_peer_group,REP_6003efb01f5e,2018-05-01,Sheila Stones,Britanny Bold,Delta,Delta / Germany
RPER_7551f3af62fc7758,claimed_expense_amount,1032.7966647068263,1017.9711458960923,0.14563790801441157,0.75,commercial_peer_group,REP_6003efb01f5e,2018-06-01,Sheila Stones,Britanny Bold,Delta,Delta / Germany
RPER_6f5614106a574cf8,claimed_expense_amount,965.8534689740815,1018.0327353064356,-0.5125499851107221,0.25,commercial_peer_group,REP_6003efb01f5e,2018-07-01,Sheila Stones,Britanny Bold,Delta,Delta / Germany
RPER_1be9525a312b9b50,claimed_expense_amount,922.3941493871414,984.6198558147634,-0.6319769610590555,0.25,commercial_peer_group,REP_6003efb01f5e,2018-08-01,Sheila Stones,Britanny Bold,Delta,Delta / Germany
RPER_1a7dd926b4d535ea,claimed_expense_amount,1039.8461856338681,1074.3030948213066,-0.32073731662450256,0.25,commercial_peer_group,REP_6003efb01f5e,2018-09-01,Sheila Stones,Britanny Bold,Delta,Delta / Germany
RPER_b5d74d68c7ba1311,claimed_expense_amount,1066.0021281088027,1060.143033514502,0.05526701972352928,0.75,commercial_peer_group,REP_6003efb01f5e,2018-10-01,Sheila Stones,Britanny Bold,Delta,Delta / Germany
RPER_3df1931a7fa7a373,claimed_expense_amount,1014.3514001168899,1023.9194871671394,-0.09344569734405032,0.5,commercial_peer_group,REP_6003efb01f5e,2018-11-01,Sheila Stones,Britanny Bold,Delta,Delta / Germany
RPER_30d10d636bd623f0,claimed_expense_amount,988.6181208561617,1071.4435461531068,-0.7730264986365372,0.3333333333333333,commercial_peer_group,REP_6003efb01f5e,2018-12-01,Sheila Stones,Britanny Bold,Delta,Delta / Germany
RPER_8a5c9e1ff8ccb1a8,claimed_expense_amount,917.7944244209241,923.93375825554,-0.050260635150921544,0.5,commercial_peer_group,REP_6003efb01f5e,2019-01-01,Sheila Stones,Britanny Bold,Delta,Delta / Germany
RPER_3b7ee9bc174a5780,claimed_expense_amount,1081.1415355822833,1060.905768439525,0.19074047615485068,0.75,commercial_peer_group,REP_6003efb01f5e,2019-02-01,Sheila Stones,Britanny Bold,Delta,Delta / Germany
RPER_3bdecb19388b7eaa,claimed_expense_amount,1031.2034354411703,1039.6030635180682,-0.08079649215800827,0.25,commercial_peer_group,REP_6003efb01f5e,2019-03-01,Sheila Stones,Britanny Bold,Delta,Delta / Germany
RPER_3d67ead7107e2861,claimed_expense_amount,884.9353427097028,861.3483875930185,0.27383757207227716,0.75,commercial_peer_group,REP_6003efb01f5e,2019-04-01,Sheila Stones,Britanny Bold,Delta,Delta / Germany
RPER_37f9ae5e926e88b3,claimed_expense_amount,895.9457906685401,895.9457906685401,0.0,0.6666666666666666,commercial_peer_group,REP_6daf09991b71,2017-01-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_896cb17281bd003c,claimed_expense_amount,1030.4140639815712,1030.4140639815712,0.0,0.6666666666666666,commercial_peer_group,REP_6daf09991b71,2017-02-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_ec6aaa900fbf77bb,claimed_expense_amount,1056.0368834729657,1056.0368834729657,0.0,0.6666666666666666,commercial_peer_group,REP_6daf09991b71,2017-03-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_80494322eb1ea82e,claimed_expense_amount,871.7035931124094,871.7035931124094,0.0,0.6666666666666666,commercial_peer_group,REP_6daf09991b71,2017-04-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_3f3d2fd87110dda7,claimed_expense_amount,950.9146871701995,950.9146871701995,0.0,0.6666666666666666,commercial_peer_group,REP_6daf09991b71,2017-05-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_22be7c2fdf74636f,claimed_expense_amount,971.2125628945257,971.2125628945257,0.0,0.6666666666666666,commercial_peer_group,REP_6daf09991b71,2017-06-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_cd96586ec5f0d23b,claimed_expense_amount,845.7954199056225,947.8194577640904,-1.0764079279311596,0.3333333333333333,commercial_peer_group,REP_6daf09991b71,2017-07-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_8556c369d99f4917,claimed_expense_amount,1100.7309585698238,1044.8557867861603,0.5347644382152319,1.0,commercial_peer_group,REP_6daf09991b71,2017-08-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_e54caf7b538d3e5d,claimed_expense_amount,997.7201474939421,866.4671691045643,1.5148061354132898,1.0,team_period,REP_6daf09991b71,2017-09-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_37721dcf710dbd5a,claimed_expense_amount,1106.1300397267116,1106.1300397267116,0.0,0.6666666666666666,team_period,REP_6daf09991b71,2017-10-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_9ad4aa624d87f6ed,claimed_expense_amount,1140.9068237911483,1093.381365139155,0.43466497753914823,1.0,team_period,REP_6daf09991b71,2017-11-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_e2742b660831a9e2,claimed_expense_amount,961.6683159753263,961.6683159753263,0.0,0.6666666666666666,team_period,REP_6daf09991b71,2017-12-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_d3a4bde8413da68d,claimed_expense_amount,900.6374171952243,956.54454114633,-0.5844696357171839,0.3333333333333333,team_period,REP_6daf09991b71,2018-01-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_354d47e4d0842666,claimed_expense_amount,1015.564621465406,1015.564621465406,0.0,0.6666666666666666,team_period,REP_6daf09991b71,2018-02-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_ed19a1d09912bed4,claimed_expense_amount,1001.3043814040648,1030.883483076851,-0.28692963034485974,0.3333333333333333,team_period,REP_6daf09991b71,2018-03-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_a041724f9eec8b57,claimed_expense_amount,1106.1864106805315,990.3206904698301,1.1699818182707273,1.0,team_period,REP_6daf09991b71,2018-04-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_21606fda070f2bf4,claimed_expense_amount,907.2146351970291,907.2146351970291,0.0,0.6666666666666666,commercial_peer_group,REP_6daf09991b71,2018-05-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_017bd59b6981088c,claimed_expense_amount,973.4813913187143,1077.0301860417326,-0.9614289001831748,0.3333333333333333,commercial_peer_group,REP_6daf09991b71,2018-06-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_32683cbff4226162,claimed_expense_amount,1026.9659687261587,1049.075734815322,-0.21075471822876002,0.3333333333333333,commercial_peer_group,REP_6daf09991b71,2018-07-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_d59a15e7b75e4a3a,claimed_expense_amount,1016.1385308569955,1016.1385308569955,0.0,0.6666666666666666,team_period,REP_6daf09991b71,2018-08-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Poland
RPER_6769500bd74943a9,claimed_expense_amount,814.8162242348466,868.7820996125366,-0.6211669807856077,0.3333333333333333,commercial_peer_group,REP_6daf09991b71,2018-09-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_34f5fade9ecc9d81,claimed_expense_amount,944.6077846389917,1019.0785010663112,-0.7307652585094986,0.3333333333333333,commercial_peer_group,REP_6daf09991b71,2018-10-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_48afb0a0a8fb77a5,claimed_expense_amount,1038.1001586184432,1038.1001586184432,0.0,0.6666666666666666,commercial_peer_group,REP_6daf09991b71,2018-11-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_710d0ff66c0f09e5,claimed_expense_amount,913.4401507704363,937.38292442245,-0.25542148281360616,0.3333333333333333,team_period,REP_6daf09991b71,2018-12-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_adb7425d1ba527fb,claimed_expense_amount,892.796558635536,946.7070475558518,-0.5694527051372272,0.3333333333333333,commercial_peer_group,REP_6daf09991b71,2019-01-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_60f84efc12907586,claimed_expense_amount,966.8488429368759,919.2571820769963,0.5177186731611895,1.0,commercial_peer_group,REP_6daf09991b71,2019-02-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_95fef512da106b11,claimed_expense_amount,1022.3342707945852,961.7903056237739,0.6294923624910658,1.0,commercial_peer_group,REP_6daf09991b71,2019-03-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_29fc6f9d42016384,claimed_expense_amount,871.2315726401167,881.2240723912752,-0.11339340429095365,0.3333333333333333,commercial_peer_group,REP_6daf09991b71,2019-04-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_3d9a8f77d161982f,claimed_expense_amount,1007.4048790533582,895.9457906685401,1.2440383061753002,1.0,commercial_peer_group,REP_82f7cb811b80,2017-01-01,Stella Given,Alisha Cordwell,Charlie,Charlie / Germany
RPER_529455324f4af9c9,claimed_expense_amount,1041.8527305024274,1030.4140639815712,0.11101038816043216,1.0,commercial_peer_group,REP_82f7cb811b80,2017-02-01,Stella Given,Alisha Cordwell,Charlie,Charlie / Germany
RPER_3d4af09f9017d599,claimed_expense_amount,1061.8984459047097,1056.0368834729657,0.05550528133512924,1.0,commercial_peer_group,REP_82f7cb811b80,2017-03-01,Stella Given,Alisha Cordwell,Charlie,Charlie / Germany
RPER_227925fd80c063e0,claimed_expense_amount,940.5021679511356,871.7035931124094,0.7892427584596903,1.0,commercial_peer_group,REP_82f7cb811b80,2017-04-01,Stella Given,Alisha Cordwell,Charlie,Charlie / Germany
RPER_eac363f76ccbb598,claimed_expense_amount,996.1320043815058,950.9146871701995,0.47551392171538803,1.0,commercial_peer_group,REP_82f7cb811b80,2017-05-01,Stella Given,Alisha Cordwell,Charlie,Charlie / Germany
RPER_0de6c2fb39c0fa97,claimed_expense_amount,900.8560185532118,971.2125628945257,-0.7244196278889636,0.3333333333333333,commercial_peer_group,REP_82f7cb811b80,2017-06-01,Stella Given,Alisha Cordwell,Charlie,Charlie / Germany
RPER_75372989c9a783cf,claimed_expense_amount,947.8194577640904,947.8194577640904,0.0,0.6666666666666666,commercial_peer_group,REP_82f7cb811b80,2017-07-01,Stella Given,Alisha Cordwell,Charlie,Charlie / Germany
RPER_de6480c0290ced39,claimed_expense_amount,1001.2191521816185,1044.8557867861603,-0.41763308541135946,0.3333333333333333,commercial_peer_group,REP_82f7cb811b80,2017-08-01,Stella Given,Alisha Cordwell,Charlie,Charlie / Germany
RPER_696e51fa00d65def,claimed_expense_amount,866.4671691045643,866.4671691045643,0.0,0.6666666666666666,team_period,REP_82f7cb811b80,2017-09-01,Stella Given,Alisha Cordwell,Charlie,Charlie / Germany
RPER_26cc27f8804d3943,claimed_expense_amount,1131.6204885265638,1106.1300397267116,0.23044712542252288,1.0,team_period,REP_82f7cb811b80,2017-10-01,Stella Given,Alisha Cordwell,Charlie,Charlie / Germany
RPER_459b9dc3973c303d,claimed_expense_amount,1081.4199134231433,1093.381365139155,-0.1093987157398582,0.3333333333333333,team_period,REP_82f7cb811b80,2017-11-01,Stella Given,Alisha Cordwell,Charlie,Charlie / Germany
RPER_0ab9d6c74312e8f1,claimed_expense_amount,973.3374958062388,961.6683159753263,0.12134308302626791,1.0,team_period,REP_82f7cb811b80,2017-12-01,Stella Given,Alisha Cordwell,Charlie,Charlie / Germany
RPER_c8d6c0f332403889,claimed_expense_amount,956.54454114633,956.54454114633,0.0,0.6666666666666666,team_period,REP_82f7cb811b80,2018-01-01,Stella Given,Alisha Cordwell,Charlie,Charlie / Germany
RPER_04536ca910beffa0,claimed_expense_amount,975.0269194377195,1015.564621465406,-0.3991641808986297,0.3333333333333333,team_period,REP_82f7cb811b80,2018-02-01,Stella Given,Alisha Cordwell,Charlie,Charlie / Germany
RPER_4c915c316d41d4c2,claimed_expense_amount,1030.883483076851,1030.883483076851,0.0,0.6666666666666666,team_period,REP_82f7cb811b80,2018-03-01,Stella Given,Alisha Cordwell,Charlie,Charlie / Germany
RPER_9660b6032c98ab3d,claimed_expense_amount,949.9952109372417,990.3206904698301,-0.40719617312506173,0.3333333333333333,team_period,REP_82f7cb811b80,2018-04-01,Stella Given,Alisha Cordwell,Charlie,Charlie / Germany
RPER_6c3260f33a382a89,claimed_expense_amount,881.5266309040019,907.2146351970291,-0.2831524459197939,0.3333333333333333,commercial_peer_group,REP_82f7cb811b80,2018-05-01,Stella Given,Alisha Cordwell,Charlie,Charlie / Germany
