observation_id,representative,manager,team,country,product_class,month,source_partition,sales,quantity,transaction_count,transaction_value,unique_customers,new_customers,product_breadth,city_coverage,geographic_spread,distributor_count,distributor_concentration,distributor_mix_change,channel_mix,subchannel_mix,simulated_target,simulated_expected_incentive,simulated_actual_payout,simulated_adjustment,simulated_payout_delta,simulated_attainment,repeat_customers,lost_customers,distributor_mix_summary,channel_summary,pca_raw_score,pca_score_percentile,pca_review_flag,pca_threshold_exceedance,pca_raw_threshold,ewma_score,robust_peer_percentile,kmeans_percentile,autoencoder_percentile,isolation_forest_percentile,temporal_review_flag,robust_peer_flag,peer_flag,kmeans_distance,kmeans_cluster,dbscan_cluster,dbscan_noise,top_driver_1_feature,top_driver_1,top_driver_1_contribution,top_driver_2_feature,top_driver_2,top_driver_2_contribution,top_driver_3_feature,top_driver_3,top_driver_3_contribution,strongest_peer_deviation_metric,strongest_peer_deviation_value,peer_comparison_cohort,strongest_history_deviation_metric,strongest_history_deviation_value,temporal_metric_feature,temporal_observed,temporal_expected,temporal_direction,temporal_history_length,temporal_available,temporal_metric,ewma_sales_observed,ewma_sales_expected,ewma_sales_raw_score,ewma_sales_history_length,ewma_sales_available,business_rule_flag,business_rule_summary,number_of_supporting_signals,review_priority,model_agreement_summary,pca_rank,review_rank
obs_1fb45de867904e30,Thompson Crawford,James Goodwill,Alfa,Germany,Antiseptics,2017-11-01,train,2184155.0,7262.0,87,25105.22988505747,81,22,42,81,2.3772403590124216,8,0.269460968137263,0.7402779675999193,0.4998108381951474,0.6540380263021376,5144504.95,568.4205800015801,568.4205800015801,0.0,0.0,42.456077333544016,59,69,8 distributors; concentration index 0.269; mix change 0.740,Channel diversity index 0.500; subchannel diversity index 0.654,0.0287750295475498,0.1419928825622775,False,False,0.0837369402687258,0.4252669039145907,0.2836298932384342,0.0900355871886121,0.1469750889679715,0.2836298932384342,False,False,False,5.709000989751272,3,1,False,distributor_mix_change,Distributor mix change,0.3784649264871064,distinct_customers_rolling_std,Customer coverage: rolling std,0.2274424499999712,subchannel_mix,Subchannel mix diversity,0.1688626179651251,DEMO payout,-0.8512490369920829,product_class|peer_country|date,Quantity: personal history deviation,-0.9913964373240616,simulated_actual_payout,568.4205800015801,1956.545169158409,down,10,True,DEMO payout,2184155.0,5273028.105598227,1.0924179516730643,10,True,False,,0,Low,No elevated signals,1984,1984
obs_cad1ebb4b0087903,Sheila Stones,Britanny Bold,Delta,Germany,Antiseptics,2017-10-01,train,3297180.0,6961.0,68,48487.94117647059,63,16,38,63,2.5484579236961844,7,0.3058544530813405,0.5402345136665172,0.4716296774993361,0.6996996316965827,3715856.84,915.4952293587284,915.4952293587284,0.0,0.0,88.73269724783046,47,63,7 distributors; concentration index 0.306; mix change 0.540,Channel diversity index 0.472; subchannel diversity index 0.700,0.028762627532563,0.1412811387900356,False,False,0.0837369402687258,0.4565836298932384,0.5441281138790035,0.0466192170818505,0.095729537366548,0.0708185053380782,False,False,False,5.163398399532005,3,1,False,distinct_customers_peer_percentile,Customer coverage: peer percentile,0.2958274493080384,distinct_customers_peer_country_product_class_relative,Customer coverage: peer country product class relative,0.2407749221420891,distinct_customers_product_class_relative,Customer coverage: product class relative,0.2291981497052588,Sales,-1.2870023949132054,product_class|peer_country|team|date,Customer coverage: personal history deviation,-1.6,simulated_actual_payout,915.4952293587284,1724.3070722329585,down,9,True,DEMO payout,3297180.0,3492138.022689749,0.3233961073402893,9,True,False,,0,Low,No elevated signals,1985,1985
obs_b233f5b5eb920fbf,Morris Garcia,Tracy Banks,Bravo,Germany,Antibiotics,2017-01-01,train,1482307.0,4359.0,65,22804.72307692308,63,63,28,63,2.7094065308368447,6,0.3418372825446523,0.0,0.3671661303710021,0.67785075084105,103000.0,8445.665048543691,8445.665048543691,0.0,0.0,1439.133009708738,0,,6 distributors; concentration index 0.342; mix change 0.000,Channel diversity index 0.367; subchannel diversity index 0.678,0.0287132269715786,0.1405693950177935,False,False,0.0837369402687258,0.0832740213523131,0.904982206405694,0.0395017793594306,0.091459074733096,0.7170818505338078,False,False,False,4.903684063402098,1,0,False,distributor_count,Distributor count,0.2751135423961853,distinct_customers_peer_percentile,Customer coverage: peer percentile,0.2711476533733917,distributor_concentration,Distributor concentration,0.1938770159340284,Customer coverage,3.695652173913043,product_class|peer_country|date,,,distinct_customers,63.0,,,0,False,Customer coverage,1482307.0,,0.0,0,False,True,High DEMO attainment without customer growth,1,Low,Business Rule,1986,1986
obs_712963d3d146e24c,Jimmy Grey,Alisha Cordwell,Charlie,Germany|Poland,Antiseptics,2018-03-01,train,3019221.0,7831.0,133,22700.90977443609,127,46,46,127,5.416221582711748,13,0.2574335432800619,0.2765601359516935,0.3901137575642297,0.6868161092998635,3493770.3000000003,898.1295436050848,898.1295436050848,0.0,0.0,86.41727248067797,81,89,13 distributors; concentration index 0.257; mix change 0.277,Channel diversity index 0.390; subchannel diversity index 0.687,0.028704841234119,0.1398576512455516,False,False,0.0837369402687258,0.3362989323843416,0.5192170818505338,0.1434163701067615,0.3626334519572953,0.5718861209964413,False,False,False,6.040394813107748,3,1,False,distributor_mix_change,Distributor mix change,0.2340878849479619,simulated_actual_payout_lag_12,DEMO payout: lag 12,0.2129485309349452,total_sales_rolling_std,Sales: rolling std,0.2038639527345788,Quantity,-1.241047633182733,product_class|peer_country|date,Customer coverage: personal history deviation,2.0459553037456724,distinct_customers,127.0,90.824241161564,up,14,True,Customer coverage,3019221.0,3850020.1433125567,0.8276104490549492,14,True,True,Repeated prior rule-triggering periods (not confirmed misconduct),1,Low,Business Rule,1987,1987
obs_a2551526538ada8b,Sheila Stones,Britanny Bold,Delta,Germany,Antimalarial,2017-12-01,train,826039.0,2265.0,33,25031.484848484848,32,9,22,32,2.714765592558201,6,0.3363578071346518,0.511452214603102,0.4672385028860261,0.6472722947371643,1479355.01,668.7833520772001,668.7833520772001,0.0,0.0,55.837780276960025,23,50,6 distributors; concentration index 0.336; mix change 0.511,Channel diversity index 0.467; subchannel diversity index 0.647,0.0286812998198643,0.1391459074733096,False,False,0.0837369402687258,0.6886120996441281,0.6516014234875445,0.5199288256227758,0.2010676156583629,0.6402135231316726,False,False,False,7.600848637493264,0,1,False,simulated_actual_payout_peer_median,DEMO payout: peer median,0.6187188422456052,average_price,Average price,0.3231875820533391,total_sales_peer_percentile,Sales: peer percentile,0.2678128847551856,Customer coverage,-1.5789473684210524,product_class|peer_country|team|date,Customer coverage: personal history deviation,-3.786407766990291,distinct_customers,32.0,50.95745449959999,down,11,True,Customer coverage,826039.0,1546337.247129262,1.0877358806572883,11,True,False,,0,Low,No elevated signals,1988,1988
obs_5efa7953fb538f31,Mary Gerrard,Britanny Bold,Delta,Germany|Poland,Antipiretics,2018-04-01,train,1620897.0,3721.0,73,22204.068493150684,67,20,27,67,5.581537681814573,11,0.3086975009621689,0.4443555609116669,0.4978812919825364,0.6659524007192282,3123024.89,639.2613068479259,639.2613068479259,0.0,0.0,51.90150757972345,47,82,11 distributors; concentration index 0.309; mix change 0.444,Channel diversity index 0.498; subchannel diversity index 0.666,0.0286703062524699,0.1384341637010676,False,False,0.0837369402687258,0.2530249110320284,0.1861209964412811,0.7,0.1846975088967971,0.5263345195729537,False,False,False,8.34477129100814,3,1,False,product_class_share,Product class share,0.2626522126558799,total_quantity_lag_12,Quantity: lag 12,0.2522523601682981,subchannel_mix,Subchannel mix diversity,0.1936524256269083,Customer coverage,-0.6944444444444444,product_class|peer_country|team|date,DEMO payout: personal history deviation,-0.6865359755575997,simulated_actual_payout,639.2613068479259,1780.944149526748,down,15,True,DEMO payout,1620897.0,3303115.161048038,1.1396430682989105,15,True,False,,0,Low,No elevated signals,1989,1989
obs_2efdc8c5fbd6df78,Abigail Thompson,Tracy Banks,Bravo,Germany,Antibiotics,2017-12-01,train,3896001.0,10025.0,43,90604.67441860466,42,9,25,42,2.805605329247049,10,0.5069408857080385,0.8627229487053232,0.3147144915786415,0.38953227059058,2536799.36,1669.7423835679303,1669.7423835679303,0.0,0.0,153.57939068543442,33,50,10 distributors; concentration index 0.507; mix change 0.863,Channel diversity index 0.315; subchannel diversity index 0.390,0.0286630469182443,0.1377224199288256,False,False,0.0837369402687258,0.8238434163701067,0.8693950177935943,0.4423487544483985,0.2722419928825623,0.7327402135231317,False,False,False,7.300836863307446,2,1,False,distributor_count,Distributor count,0.4149604227971706,product_class_share,Product class share,0.3317438042351902,representative_rank,Representative rank,0.2124425929581115,Quantity,3.003746049912732,product_class|peer_country|date,Quantity: personal history deviation,6.756962323233194,total_quantity,10025.0,4935.691410050499,up,11,True,Quantity,3896001.0,2003642.2774385875,3.4600845300183303,11,True,True,Sales growth is concentrated in few customers,1,Low,Business Rule,1990,1990
obs_95b0b02329fbc254,Abigail Thompson,Tracy Banks,Bravo,Germany|Poland,Antipiretics,2018-05-01,train,2926850.0,7012.0,81,36133.950617283954,74,22,32,74,5.502916564949844,11,0.2934430388586634,0.4164707353869259,0.4994653549441379,0.702334659264255,3530355.9,871.7892932551077,871.7892932551077,0.0,0.0,82.90523910068104,52,67,11 distributors; concentration index 0.293; mix change 0.416,Channel diversity index 0.499; subchannel diversity index 0.702,0.0286361537998554,0.1370106761565836,False,False,0.0837369402687258,0.1683274021352313,0.2765124555160142,0.4167259786476868,0.2644128113879003,0.5604982206405694,False,False,False,7.198428281055111,3,1,False,country_mix,Country mix diversity,0.2874077034821304,distributor_mix_change,Distributor mix change,0.2644534309634314,distinct_customers_rolling_median,Customer coverage: rolling median,0.158513612881619,Customer coverage,-0.843113449345744,product_class|peer_country|date,Sales: personal history deviation,-0.3984046580601942,total_sales,2926850.0,3677874.969373562,down,16,True,Sales,2926850.0,3677874.969373562,0.2220663345832297,16,True,False,,0,Low,No elevated signals,1991,1991
obs_74764a3dd73bb4d9,Alan Ray,James Goodwill,Alfa,Germany,Antimalarial,2017-08-01,train,917702.0,2824.0,59,15554.271186440676,58,33,29,58,2.549300795275544,9,0.1872123926898609,0.4646567507807062,0.4845680821306106,0.6796424287193471,1986498.17,596.4772887256171,596.4772887256171,0.0,0.0,46.19697183008228,25,45,9 distributors; concentration index 0.187; mix change 0.465,Channel diversity index 0.485; subchannel diversity index 0.680,0.0286285560080179,0.1362989323843416,False,False,0.0837369402687258,0.4793594306049822,0.5277580071174377,0.3391459074733096,0.3405693950177936,0.3932384341637011,False,False,False,6.959301021443737,0,1,False,distinct_customers_history_deviation,Customer coverage: personal history deviation,0.2592045775830857,total_quantity_peer_percentile,Quantity: peer percentile,0.2232669495430979,distributor_mix_change,Distributor mix change,0.2013234501687571,Quantity,-1.2563887046345097,product_class|peer_country|date,Customer coverage: personal history deviation,2.083333333333333,distinct_customers,58.0,47.28968999999999,up,7,True,Customer coverage,917702.0,1668009.3305869997,1.35924109036931,7,True,False,,0,Low,No elevated signals,1992,1992
obs_05b0f6df06f16e76,Jessica Smith,Britanny Bold,Delta,Germany,Antipiretics,2017-07-01,train,2702965.0,4905.0,53,50999.33962264151,51,30,23,51,2.715490819303988,8,0.3583585405675463,0.4248700546804048,0.2639682114417923,0.4282002891995252,2050776.35,1397.5254602970235,1397.5254602970235,0.0,0.0,131.80203682376188,21,52,8 distributors; concentration index 0.358; mix change 0.425,Channel diversity index 0.264; subchannel diversity index 0.428,0.0286174478640055,0.1355871886120996,False,False,0.0837369402687258,0.2402135231316726,0.3790035587188612,0.7199288256227758,0.3740213523131672,0.4174377224199288,False,False,False,8.43319207199565,0,1,False,product_breadth_change,Product breadth change,0.3199768148395465,total_sales_peer_percentile,Sales: peer percentile,0.2859270597182754,total_quantity_lag_2,Quantity: lag 2,0.2502095593574951,Customer coverage,-1.011736139214893,product_class|peer_country|team|date,Sales: personal history deviation,1.0547002717958676,simulated_actual_payout,1397.5254602970235,2367.71744362666,down,6,True,DEMO payout,2702965.0,1994015.63611,1.001476087503252,6,True,True,Sales growth is concentrated in few customers,1,Low,Business Rule,1993,1993
obs_9a3b25c8db702217,Anne Wu,Britanny Bold,Delta,Germany|Poland,Mood Stabilizers,2018-08-01,validation,4331880.0,9660.0,121,35800.66115702479,113,20,41,113,5.638615711367768,14,0.3271933365336865,0.5834660690654717,0.457862872169687,0.6712849770929133,3323727.6,1379.1497534274467,1379.1497534274467,0.0,0.0,130.33198027419576,93,94,14 distributors; concentration index 0.327; mix change 0.583,Channel diversity index 0.458; subchannel diversity index 0.671,0.0285781551009705,0.1352589136575822,False,False,0.0837369402687258,0.2052676898138223,0.4194404856604562,0.6682709128056965,0.1321479371918952,0.7747302747822257,False,False,False,8.211132350194342,3,1,False,new_customers,New customers,0.2486092380077706,simulated_actual_payout_product_class_relative,DEMO payout: product class relative,0.2394113421900506,total_quantity_lag_3,Quantity: lag 3,0.2093164396757762,Customer coverage,1.0784313725490196,product_class|peer_country|date,Customer coverage: personal history deviation,1.067943702504609,distinct_customers,113.0,97.2452503869331,up,19,True,Customer coverage,4331880.0,4284290.714519618,0.0233889459276135,19,True,False,,0,Low,No elevated signals,1994,1994
obs_9affe7fb434117f8,Abigail Thompson,Tracy Banks,Bravo,Germany,Antipiretics,2017-12-01,train,976869.0,2373.0,37,26401.864864864863,37,11,23,37,2.567191952370394,6,0.3125546187043226,0.6335213499309905,0.496896108964067,0.6863784241210018,3780673.71,443.78867529935553,443.78867529935553,0.0,0.0,25.83849003991408,26,62,6 distributors; concentration index 0.313; mix change 0.634,Channel diversity index 0.497; subchannel diversity index 0.686,0.0285322559265779,0.1348754448398576,False,False,0.0837369402687258,0.497864768683274,0.4309608540925267,0.605338078291815,0.0893238434163701,0.4202846975088968,False,False,False,7.919317417653311,0,1,False,simulated_actual_payout_lag_12,DEMO payout: lag 12,0.1849943548914064,total_sales_peer_percentile,Sales: peer percentile,0.180044112041496,new_customers,New customers,0.1793944187715971,DEMO payout,-1.095701580849077,product_class|peer_country|date,Customer coverage: personal history deviation,-1.8885741265344669,distinct_customers,37.0,54.46122939089999,down,11,True,Customer coverage,976869.0,3494628.9445086094,1.3235178997360784,11,True,False,,0,Low,No elevated signals,1995,1995
obs_a5d2109ed12e13d6,Erica Jones,James Goodwill,Alfa,Germany,Mood Stabilizers,2017-11-01,train,3339698.0,11714.0,68,49113.205882352944,65,24,35,65,2.893694840557652,7,0.2878340432837268,0.5488715528918127,0.3729288796170514,0.6696089093677069,2757362.5300000003,1263.9911616917486,1263.9911616917486,0.0,0.0,121.1192929353399,41,55,7 distributors; concentration index 0.288; mix change 0.549,Channel diversity index 0.373; subchannel diversity index 0.670,0.0285007282775899,0.1341637010676156,False,False,0.0837369402687258,0.2622775800711743,0.4302491103202847,0.3099644128113879,0.3455516014234875,0.1106761565836298,False,False,False,6.829985564609158,3,1,False,subchannel_mix,Subchannel mix diversity,0.3354342663823522,total_sales_product_class_relative,Sales: product class relative,0.2366906734732644,total_sales_peer_country_product_class_relative,Sales: peer country product class relative,0.232338768289343,Quantity,1.094998246215717,product_class|peer_country|date,Quantity: personal history deviation,1.121266515152351,total_quantity,11714.0,7223.3733324569985,up,10,True,Quantity,3339698.0,2936374.3951145383,0.1997592536907397,10,True,False,,0,Low,No elevated signals,1996,1996
obs_952bf57ffd9a5f43,Abigail Thompson,Tracy Banks,Bravo,Germany,Antipiretics,2017-10-01,train,2400058.0,4549.0,54,44445.51851851852,50,20,29,50,2.791791948572817,10,0.1768853319330811,0.7258021088526605,0.4335700482850741,0.6806640117241982,3780673.71,726.1171256960972,726.1171256960972,0.0,0.0,63.48228342614629,30,43,10 distributors; concentration index 0.177; mix change 0.726,Channel diversity index 0.434; subchannel diversity index 0.681,0.0284824228975743,0.1334519572953736,False,False,0.0837369402687258,0.2060498220640569,0.0163701067615658,0.2032028469750889,0.2110320284697509,0.0373665480427046,False,False,False,6.384774541781349,0,1,False,distributor_mix_change,Distributor mix change,0.3590117711676436,simulated_actual_payout_acceleration,DEMO payout: change in growth,0.242634338813365,distributor_concentration,Distributor concentration,0.200068947106082,Customer coverage,-0.3372453797382976,product_class|peer_country|date,DEMO payout: personal history deviation,-0.6369564907411817,simulated_actual_payout,726.1171256960972,1959.851444881104,down,9,True,DEMO payout,2400058.0,2968013.60103798,0.3319742056662829,9,True,False,,0,Low,No elevated signals,1997,1997
obs_7a1242795f867518,Stella Given,Alisha Cordwell,Charlie,Germany|Poland,Antipiretics,2018-06-01,train,3377959.0,6012.0,97,34824.31958762887,91,24,33,91,5.5460302481080594,16,0.2834636951051459,0.6226220569120915,0.4303256651492176,0.6386499344686772,4249213.5,846.2207476748345,846.2207476748345,0.0,0.0,79.49609968997792,67,71,16 distributors; concentration index 0.283; mix change 0.623,Channel diversity index 0.430; subchannel diversity index 0.639,0.0284248934010819,0.1327402135231316,False,False,0.0837369402687258,0.4701067615658363,0.6341637010676157,0.1028469750889679,0.3683274021352313,0.1483985765124555,False,False,False,5.781174010531134,3,1,False,simulated_actual_payout_lag_12,DEMO payout: lag 12,0.4698171304185156,distributor_count,Distributor count,0.3545901811516316,simulated_actual_payout_history_deviation,DEMO payout: personal history deviation,0.3133091936154875,Customer coverage,1.5189873417721518,product_class|peer_country|date,Customer coverage: personal history deviation,1.5189873417721518,distinct_customers,91.0,73.70565579908151,up,17,True,Customer coverage,3377959.0,3170313.4930463764,0.1269529604433453,17,True,False,,0,Low,No elevated signals,1998,1998
obs_a75d1c019358e93b,Jimmy Grey,Alisha Cordwell,Charlie,Germany,Analgesics,2017-12-01,train,3127820.0,7299.0,48,65162.91666666666,48,14,32,48,2.6685735578144203,8,0.1906967654749743,0.6050540974543488,0.318240890565113,0.5392349305995593,2521332.88,1300.677830370419,1300.677830370419,0.0,0.0,124.05422642963352,34,60,8 distributors; concentration index 0.191; mix change 0.605,Channel diversity index 0.318; subchannel diversity index 0.539,0.0283807594913162,0.1320284697508897,False,False,0.0837369402687258,0.3199288256227758,0.0039145907473309,0.3690391459074733,0.5306049822064057,0.0501779359430605,False,False,False,7.041157473355362,3,1,False,product_breadth_change,Product breadth change,0.3934376230981494,total_quantity_peer_percentile,Quantity: peer percentile,0.1641154327679115,simulated_actual_payout_peer_median,DEMO payout: peer median,0.1309909876491246,Quantity,0.1507326979417221,product_class|peer_country|date,Customer coverage: personal history deviation,-1.830760632865044,distinct_customers,48.0,64.15653040429999,down,11,True,Customer coverage,3127820.0,2374126.649377634,0.6652370692329198,11,True,False,,0,Low,No elevated signals,1999,1999
obs_c2070daf0f4d7c4a,Alan Ray,James Goodwill,Alfa,Germany|Poland,Mood Stabilizers,2018-05-01,train,1481198.0,3980.0,108,13714.796296296296,102,36,41,102,5.347440869284818,13,0.2167858926232224,0.5779510572246219,0.4196418355561222,0.6949139031123257,2816512.34,644.4234449901257,644.4234449901257,0.0,0.0,52.58979266535009,66,77,13 distributors; concentration index 0.217; mix change 0.578,Channel diversity index 0.420; subchannel diversity index 0.695,0.028359493834663,0.1313167259786476,False,False,0.0837369402687258,0.6494661921708185,0.3669039145907473,0.4067615658362989,0.1142348754448398,0.698576512455516,False,False,False,7.158707319720612,3,1,False,simulated_actual_payout_history_deviation,DEMO payout: personal history deviation,0.3867235004013782,total_quantity_peer_percentile,Quantity: peer percentile,0.3359513016688789,new_customers,New customers,0.2704583436228427,Quantity,-0.995696050857612,product_class|peer_country|date,Sales: personal history deviation,-1.5118284875608856,simulated_actual_payout,644.4234449901257,1023.6029708004957,down,16,True,DEMO payout,1481198.0,2978715.57220596,1.4209370923591245,16,True,False,,0,Low,No elevated signals,2000,2000
obs_31cda9fd77ac38eb,Alan Ray,James Goodwill,Alfa,Germany,Mood Stabilizers,2017-10-01,train,1610847.0,5500.0,67,24042.492537313432,63,19,34,63,2.517896620409964,6,0.2754506493808659,0.6345153536030084,0.4997095712518029,0.6705718927016119,3569622.5900000003,588.4490151380401,588.4490151380401,0.0,0.0,45.12653535173868,44,39,6 distributors; concentration index 0.275; mix change 0.635,Channel diversity index 0.500; subchannel diversity index 0.671,0.0282873999754716,0.1306049822064057,False,False,0.0837369402687258,0.6722419928825623,0.6935943060498221,0.2743772241992883,0.2245551601423487,0.1790035587188612,False,False,False,6.695750339430283,3,1,False,distributor_count,Distributor count,0.4110545732481487,customer_loss_rate,Customer loss rate,0.3068155654741327,distinct_customers_rolling_std,Customer coverage: rolling std,0.1862537256455774,Sales,-1.7657118200393456,product_class|peer_country|date,DEMO payout: personal history deviation,-1.2571396058309494,simulated_actual_payout,588.4490151380401,2052.730880553508,down,9,True,DEMO payout,1610847.0,3688985.79099161,1.837987897547472,9,True,False,,0,Low,No elevated signals,2001,2001
obs_c960963b4bd53129,Stella Given,Alisha Cordwell,Charlie,Germany,Antiseptics,2017-09-01,train,1595918.0,4928.0,70,22798.82857142857,67,27,35,67,2.607186836144112,6,0.2339859841819939,0.2241785276988314,0.4570541957502544,0.7000091766057766,3068264.94,640.1027203993667,640.1027203993667,0.0,0.0,52.01369605324891,40,66,6 distributors; concentration index 0.234; mix change 0.224,Channel diversity index 0.457; subchannel diversity index 0.700,0.0282446307073672,0.1298932384341637,False,False,0.0837369402687258,0.495017793594306,0.7120996441281139,0.3078291814946619,0.1647686832740213,0.1612099644128113,False,False,False,6.826760678021692,3,1,False,distributor_mix_change,Distributor mix change,0.6086129871246969,distributor_count,Distributor count,0.3175422650600257,simulated_actual_payout_peer_percentile,DEMO payout: peer percentile,0.2387087163777002,Quantity,-1.8428051107128405,product_class|peer_country|date,DEMO payout: personal history deviation,-0.971949101267188,simulated_actual_payout,640.1027203993667,1915.5029298247027,down,8,True,DEMO payout,1595918.0,2641333.2803752995,1.3013454053053772,8,True,False,,0,Low,No elevated signals,2002,2002
obs_49a2950a39c620d1,Morris Garcia,Tracy Banks,Bravo,Germany,Antiseptics,2017-11-01,train,3886947.0,9072.0,98,39662.72448979592,90,16,43,90,2.608551348176014,9,0.1992184048845878,0.6655243353111933,0.4755901415289565,0.7238124774365162,3378046.71,1188.3115945723555,1188.3115945723555,0.0,0.0,115.06492756578844,74,47,9 distributors; concentration index 0.199; mix change 0.666,Channel diversity index 0.476; subchannel diversity index 0.724,0.028234937989519,0.1291814946619217,False,False,0.0837369402687258,0.5633451957295373,0.5879003558718862,0.1854092526690391,0.0772241992882562,0.4181494661921708,False,False,False,6.312729646131759,3,1,False,distributor_mix_change,Distributor mix change,0.5517693202652597,new_customers,New customers,0.5040420324647691,distinct_customers_history_deviation,Customer coverage: personal history deviation,0.2116342641821205,Customer coverage,1.3924050632911391,product_class|peer_country|date,Customer coverage: personal history deviation,1.9621549366591864,distinct_customers,90.0,68.02997355599999,up,10,True,Customer coverage,3886947.0,4276307.448629408,0.1801640662564901,10,True,True,Sudden customer expansion,1,Low,Business Rule,2003,2003
obs_53cf40bef1326153,Jimmy Grey,Alisha Cordwell,Charlie,Germany,Antipiretics,2017-09-01,train,2640997.0,5677.0,59,44762.661016949154,56,26,25,56,2.6077763903918627,10,0.2759466150600388,0.3386989244741119,0.4575639291557667,0.7282575441623291,3787858.99,772.9201391153158,772.9201391153158,0.0,0.0,69.72268521537545,30,42,10 distributors; concentration index 0.276; mix change 0.339,Channel diversity index 0.458; subchannel diversity index 0.728,0.0282308989435575,0.1284697508896797,False,False,0.0837369402687258,0.5462633451957295,0.2419928825622775,0.3227758007117438,0.1277580071174377,0.0594306049822064,False,False,False,6.888315888401465,0,1,False,product_breadth_change,Product breadth change,0.9072869657261694,distributor_count,Distributor count,0.3190568589906919,rank_change,Rank change,0.2394511495036958,Customer coverage,0.7869058860560277,product_class|peer_country|date,Customer coverage: personal history deviation,0.9274247942803184,simulated_actual_payout,772.9201391153158,2008.212877054836,down,8,True,DEMO payout,2640997.0,2854874.7363656,0.1295006033305204,8,True,False,,0,Low,No elevated signals,2004,2004
obs_846f3c1b9f22cc40,Erica Jones,James Goodwill,Alfa,Germany|Poland,Antibiotics,2018-01-01,train,1994785.0,4341.0,84,23747.44047619048,80,49,31,80,5.823163879968559,12,0.1772338621917517,0.4491558236025882,0.4698999489098933,0.7116574770328083,2630088.52,818.8358922611471,818.8358922611471,0.0,0.0,75.84478563481962,31,41,12 distributors; concentration index 0.177; mix change 0.449,Channel diversity index 0.470; subchannel diversity index 0.712,0.0282280563228474,0.1277580071174377,False,False,0.0837369402687258,0.7953736654804271,0.2419928825622775,0.5818505338078291,0.4665480427046263,0.5669039145907473,False,False,False,7.844946590385872,0,1,False,product_breadth_change,Product breadth change,0.4496400816442288,total_quantity_lag_12,Quantity: lag 12,0.3480988209810289,distributor_mix_change,Distributor mix change,0.2263962595200906,Customer coverage,0.7869058860560277,product_class|peer_country|date,Customer coverage: personal history deviation,4.1312559017941455,distinct_customers,80.0,49.31397081377999,up,12,True,Customer coverage,1994785.0,2384259.4146927423,1.0971349436090618,12,True,True,Sudden customer expansion,1,Low,Business Rule,2005,2005
obs_ae527233d11b8c58,Sheila Stones,Britanny Bold,Delta,Germany,Antiseptics,2017-07-01,train,2718827.0,6264.0,88,30895.761363636364,80,36,42,80,2.4504544031185973,8,0.3005959352571804,0.3947788627713201,0.4194691584662484,0.6796143100682883,3474788.43,836.8329226594092,836.8329226594092,0.0,0.0,78.24438968792123,44,56,8 distributors; concentration index 0.301; mix change 0.395,Channel diversity index 0.419; subchannel diversity index 0.680,0.028124457528131,0.1270462633451957,False,False,0.0837369402687258,0.6686832740213523,0.3049822064056939,0.2487544483985765,0.1448398576512455,0.0572953736654804,False,False,False,6.58463141933543,3,1,False,product_breadth_change,Product breadth change,0.2794630591492471,distinct_customers_peer_percentile,Customer coverage: peer percentile,0.1976974031784972,total_sales_peer_median,Sales: peer median,0.1823886153595904,Quantity,-0.8886171912290569,product_class|peer_country|team|date,Customer coverage: personal history deviation,1.911057151850353,simulated_actual_payout,836.8329226594092,2858.100191460941,down,6,True,DEMO payout,2718827.0,2950048.02825,0.1998561491846882,6,True,False,,0,Low,No elevated signals,2006,2006
obs_2bab812330fccd0a,Steve Pepple,Tracy Banks,Bravo,Germany|Poland,Mood Stabilizers,2018-03-01,train,3982802.0,8690.0,122,32645.918032786885,110,39,42,110,5.252344392991679,15,0.1761935358110263,0.6176890468091614,0.4258738789567052,0.7124964425207825,2538489.59,1711.206585054383,1711.206585054383,0.0,0.0,156.89652680435063,71,88,15 distributors; concentration index 0.176; mix change 0.618,Channel diversity index 0.426; subchannel diversity index 0.712,0.0280839584138254,0.1263345195729537,False,False,0.0837369402687258,0.399644128113879,0.0459074733096085,0.2637010676156583,0.3569395017793594,0.3903914590747331,False,False,False,6.670950448596277,3,1,False,product_class_share,Product class share,0.285358340919609,rank_change,Rank change,0.1967900753367253,simulated_actual_payout_rolling_median,DEMO payout: rolling median,0.1633238800609167,Quantity,-0.4715403573615965,product_class|peer_country|date,DEMO payout: personal history deviation,3.6690757553154407,simulated_actual_payout,1711.206585054383,1248.493154338973,up,14,True,DEMO payout,3982802.0,3213090.0484853303,0.6172960830166181,14,True,False,,0,Low,No elevated signals,2007,2007
