observation_id,representative,product_class,date,total_sales,total_quantity,distinct_customers,simulated_actual_payout
obs_d46736be5597657e,Sheila Stones,Mood Stabilizers,2019-02-01,5354817.0,11821.0,57,3079.751667662933
obs_c5a8d498671eed1d,Sheila Stones,Mood Stabilizers,2019-03-01,5896065.0,13048.0,73,3264.6971906601198
obs_902988302cf00c77,Sheila Stones,Mood Stabilizers,2019-04-01,2203988.0,6427.0,54,549.701302783636
obs_d3f01262ad4045cd,Stella Given,Analgesics,2017-01-01,1048558.0,3217.0,56,6340.087378640777
obs_7b8ed877916254b4,Stella Given,Analgesics,2017-02-01,640167.0,1811.0,59,694.5543493230473
obs_2a8b2584fb5642b5,Stella Given,Analgesics,2017-03-01,1746995.0,6324.0,65,2254.3740990898086
obs_2f7c264d425def13,Stella Given,Analgesics,2017-04-01,2179575.0,5281.0,53,2259.0487283534667
obs_b5c639f7cc222bb1,Stella Given,Analgesics,2017-05-01,2169877.0,5964.0,78,1257.3574187598747
obs_147d84ddc706e3e6,Stella Given,Analgesics,2017-06-01,4735244.0,10409.0,64,2309.3513530593345
obs_02d90b7c36a77e71,Stella Given,Analgesics,2017-07-01,5196458.0,10310.0,73,2407.359772976138
obs_748765f00024da5c,Stella Given,Analgesics,2017-08-01,1959690.0,4546.0,58,551.3485129518305
obs_c38319956cd44f75,Stella Given,Analgesics,2017-09-01,3431688.0,9029.0,59,777.7028895971512
obs_dd3c9633e41e6035,Stella Given,Analgesics,2017-10-01,2798983.0,5044.0,60,843.9043460465311
obs_bf974ba023a14a2a,Stella Given,Analgesics,2017-11-01,2340121.0,9574.0,72,858.7824048741087
obs_b737010e5a567cb0,Stella Given,Analgesics,2017-12-01,3509672.0,6614.0,48,1271.7351015035283
obs_4df3b3bce7e94fd9,Stella Given,Analgesics,2018-01-01,2648681.0,4732.0,87,939.0542792122113
obs_646b38202b90e7f4,Stella Given,Analgesics,2018-02-01,3413641.0,7915.0,108,1314.08725848205
obs_4fa92ce6ce27c5b3,Stella Given,Analgesics,2018-03-01,4332912.0,10073.0,93,1290.4046147543233
obs_148589c47958c750,Stella Given,Analgesics,2018-04-01,2260804.0,3696.0,83,732.2465235372931
obs_df5e49cf0f6ccd0f,Stella Given,Analgesics,2018-05-01,1614709.0,4196.0,84,594.4295930891749
obs_142930539284638f,Stella Given,Analgesics,2018-06-01,2014134.0,4880.0,85,898.7083476429032
obs_5d8aea770b79e5ec,Stella Given,Analgesics,2018-07-01,3840935.0,13887.0,109,2064.3092185004302
obs_280bd9281188dddf,Stella Given,Analgesics,2018-08-01,2362982.0,5457.0,108,1173.786402464656
obs_c6b0474c323eb704,Stella Given,Analgesics,2018-09-01,2562720.0,7660.0,87,1066.1746840977378
obs_bd593f383b0e6676,Stella Given,Analgesics,2018-10-01,7729752.0,15642.0,109,2714.18914127041
obs_03d9d98392f40653,Stella Given,Analgesics,2018-11-01,6484602.0,17962.0,121,2478.329684297812
obs_2f8eb50592cf1dcd,Stella Given,Analgesics,2018-12-01,3049791.0,5453.0,74,592.4607403726161
obs_b1b7fef11e1d4dc9,Stella Given,Analgesics,2019-01-01,741392.0,1644.0,48,333.25083693483737
obs_3f0ccaf0362e81e1,Stella Given,Analgesics,2019-02-01,1404887.0,4324.0,65,585.4249425202536
obs_544e87c9754de2a1,Stella Given,Analgesics,2019-03-01,3543617.0,8480.0,78,2474.4418427848404
obs_1e7998d0440ce97f,Stella Given,Analgesics,2019-04-01,1785221.0,3748.0,40,1292.1385063751213
obs_6e13fd082165ead9,Stella Given,Antibiotics,2017-01-01,1066629.0,2705.0,42,6427.810679611651
obs_9b97af6148b25f1a,Stella Given,Antibiotics,2017-02-01,2337139.0,4478.0,47,2313.6627122885566
obs_f6eb93cbbf7375ff,Stella Given,Antibiotics,2017-03-01,2296825.0,7711.0,61,1387.8372324920642
obs_2bb90c5f64009fad,Stella Given,Antibiotics,2017-04-01,589020.0,2573.0,36,436.7351923861971
obs_a4e1978d459c3f78,Stella Given,Antibiotics,2017-05-01,4679522.0,10819.0,58,2222.557357830073
obs_36d9ce091d0620ff,Stella Given,Antibiotics,2017-06-01,1912830.0,11263.0,50,856.4185902891063
obs_17f088e62032bc1a,Stella Given,Antibiotics,2017-07-01,1123475.0,2447.0,41,677.6722554478702
obs_907add980b3e9986,Stella Given,Antibiotics,2017-08-01,2768439.0,6924.0,47,1506.4321282921976
obs_83db82e8e13f2f6e,Stella Given,Antibiotics,2017-09-01,1073019.0,3807.0,45,658.4652136170525
obs_dff1b66938b8f8cb,Stella Given,Antibiotics,2017-10-01,1409983.0,3775.0,53,1273.081882085252
obs_c3301c211f9b71cc,Stella Given,Antibiotics,2017-11-01,1589722.0,3457.0,48,1118.2961226090388
obs_062bad93b51845e8,Stella Given,Antibiotics,2017-12-01,1715063.0,4567.0,49,1226.178887208094
obs_780058a1c73c5452,Stella Given,Antibiotics,2018-01-01,2058368.0,6608.0,89,1321.3561348938545
obs_d73fe1615c68fdfc,Stella Given,Antibiotics,2018-02-01,3568564.0,7302.0,88,2260.0577187888857
obs_ce537d6fe6c5d260,Stella Given,Antibiotics,2018-03-01,3545459.0,12086.0,97,1840.3655249471276
obs_6534540a6fb12523,Stella Given,Antibiotics,2018-04-01,4076620.0,9669.0,78,1145.405889317022
obs_14541eefb04e6a1c,Stella Given,Antibiotics,2018-05-01,537143.0,3171.0,78,359.6025022079807
obs_2e324c032723d014,Stella Given,Antibiotics,2018-06-01,2880656.0,6102.0,78,841.6201678100605
obs_ebe5b8bf5d5ad451,Stella Given,Antibiotics,2018-07-01,3651654.0,7705.0,87,1288.4061588884042
obs_052848da90300067,Stella Given,Antibiotics,2018-08-01,1196668.0,2650.0,83,552.4867232237231
obs_65a51d0317d5d6b6,Stella Given,Antibiotics,2018-09-01,1912641.0,4098.0,82,733.4661817591386
obs_b39eb0301781b477,Stella Given,Antibiotics,2018-10-01,1921812.0,4710.0,98,981.6468014138109
obs_87a8cb1c321eb328,Stella Given,Antibiotics,2018-11-01,1120814.0,2795.0,79,676.7014557510406
obs_b3e2742a6ccab663,Stella Given,Antibiotics,2018-12-01,729883.0,1517.0,57,527.8713851075529
obs_97d0242a52bba266,Stella Given,Antibiotics,2019-01-01,454250.0,1584.0,38,545.1110203002427
obs_ef32f788a96725c8,Stella Given,Antibiotics,2019-02-01,3116297.0,6328.0,45,3322.6137394357484
obs_e01f280f5f460ee7,Stella Given,Antibiotics,2019-03-01,1292094.0,3820.0,50,1898.3926091146752
obs_e6d005d98582fb46,Stella Given,Antibiotics,2019-04-01,1863404.0,4888.0,50,1500.19203042443
obs_5c4929a697dbbdfe,Stella Given,Antimalarial,2017-01-01,942506.0,3953.0,36,5825.271844660194
obs_16ad5f7ddf147b74,Stella Given,Antimalarial,2017-02-01,741676.0,2466.0,54,822.9993653152608
obs_384a5033d3110712,Stella Given,Antimalarial,2017-03-01,1929075.0,5221.0,39,2362.046292808356
obs_3e3926de8a10965d,Stella Given,Antimalarial,2017-04-01,1777401.0,3623.0,40,2038.6220868023006
obs_8d639df99c79a561,Stella Given,Antimalarial,2017-05-01,1171912.0,3310.0,43,730.1021157198202
obs_b372b06ae2e6a419,Stella Given,Antimalarial,2017-06-01,1196474.0,3822.0,55,740.164533517667
obs_98bbb26f2aeb5380,Stella Given,Antimalarial,2017-07-01,1588262.0,5212.0,48,1360.9856354458734
obs_4f0aafcd3b129198,Stella Given,Antimalarial,2017-08-01,1972586.0,4851.0,60,1750.8082486904766
obs_60af4f1c0a28dc54,Stella Given,Antimalarial,2017-09-01,1536675.0,4774.0,58,954.5047396437844
obs_e7e0599feffde74f,Stella Given,Antimalarial,2017-10-01,3564030.0,9114.0,54,2339.311241146257
obs_285b8a25ad929712,Stella Given,Antimalarial,2017-11-01,3822233.0,9891.0,62,2101.548820458727
obs_e409e0b87cd6c57a,Stella Given,Antimalarial,2017-12-01,1573252.0,4612.0,47,571.4259825703471
obs_4b01603ccbad5716,Stella Given,Antimalarial,2018-01-01,1091668.0,2655.0,84,473.0351269476255
obs_a3e184d42bede7e7,Stella Given,Antimalarial,2018-02-01,3232340.0,8478.0,105,2243.3975729550016
obs_985d7b9ca766f221,Stella Given,Antimalarial,2018-03-01,5970878.0,13830.0,102,3092.3523161066487
obs_343e1fbf672a0a53,Stella Given,Antimalarial,2018-04-01,1112485.0,3661.0,65,500.611598162286
obs_086e9144f8bbba1c,Stella Given,Antimalarial,2018-05-01,16290031.0,25920.0,96,3696.4573772669182
obs_0b0bab2652c11fe0,Stella Given,Antimalarial,2018-06-01,2216013.0,8734.0,82,520.2452970951888
obs_fb3c719b2d7a3038,Stella Given,Antimalarial,2018-07-01,2840766.0,7765.0,86,1305.7361592184066
obs_f3d3295a0ffa2297,Stella Given,Antimalarial,2018-08-01,3175569.0,7669.0,93,1106.6220779136358
obs_384517c9a0db6481,Stella Given,Antimalarial,2018-09-01,1258795.0,3389.0,72,572.6588536228869
obs_3bb7216504ef8629,Stella Given,Antimalarial,2018-10-01,1908042.0,5820.0,90,739.0761755363823
obs_ac208950ac875d7b,Stella Given,Antimalarial,2018-11-01,5965856.0,12528.0,92,2767.810720068923
obs_20c75b0c1c5d3c7d,Stella Given,Antimalarial,2018-12-01,1005549.0,4637.0,63,633.7420108081519
obs_17f53ec8367d9e62,Stella Given,Antimalarial,2019-01-01,3537625.0,8719.0,43,2000.073228629648
obs_9967bf55d0b81cf9,Stella Given,Antimalarial,2019-02-01,1175249.0,3900.0,41,491.90349032230847
obs_e24f5f74b36d7230,Stella Given,Antimalarial,2019-03-01,8585363.0,21360.0,55,4796.186333064375
obs_780a2f8eae014516,Stella Given,Antimalarial,2019-04-01,4996093.0,9927.0,46,1463.9237935604183
obs_59c7d31794f68754,Stella Given,Antipiretics,2017-01-01,2187883.0,4763.0,48,11870.791262135923
obs_c44addd8177a87e0,Stella Given,Antipiretics,2017-02-01,4369376.0,7875.0,51,2173.640010320035
obs_d19aa9c60179ccbe,Stella Given,Antipiretics,2017-03-01,4098407.0,8777.0,65,1267.034755806541
obs_df28f7f597eefdf1,Stella Given,Antipiretics,2017-04-01,1564557.0,4722.0,46,527.9715469890087
obs_7ebd3a3ed2f5e1bc,Stella Given,Antipiretics,2017-05-01,2940667.0,5707.0,57,772.4621123867827
obs_719970dc4eb17e4c,Stella Given,Antipiretics,2017-06-01,2144180.0,4808.0,49,780.9326477648963
obs_4d55ec17f95a25c0,Stella Given,Antipiretics,2017-07-01,3230492.0,5695.0,56,1578.4379109962783
obs_8cc839ab27e58c58,Stella Given,Antipiretics,2017-08-01,766017.0,2295.0,60,439.67784143258615
obs_766866195c1e9dad,Stella Given,Antipiretics,2017-09-01,2306766.0,5221.0,47,1055.614874204066
obs_cab3309d22318b0c,Stella Given,Antipiretics,2017-10-01,1166386.0,2947.0,42,618.1822058131415
obs_9c7361113cb93f10,Stella Given,Antipiretics,2017-11-01,2098281.0,3539.0,56,1933.203094234537
obs_1970b262e4e4648b,Stella Given,Antipiretics,2017-12-01,2070501.0,3724.0,49,968.514993570118
obs_49aadfdd1752bbba,Stella Given,Antipiretics,2018-01-01,4536809.0,8004.0,81,2313.672254212588
obs_2bd1432f147a9005,Stella Given,Antipiretics,2018-02-01,1992056.6,5397.4,78,941.2928489966009
obs_6189e656cd0d7f74,Stella Given,Antipiretics,2018-03-01,5401491.0,11704.0,83,2516.4002624044797
obs_bcd0a51d0c87394e,Stella Given,Antipiretics,2018-04-01,4125450.0,7021.0,72,912.13244741005
obs_d06a3a74960c6745,Stella Given,Antipiretics,2018-05-01,2143515.0,4265.0,80,628.3373676093235
obs_7a1242795f867518,Stella Given,Antipiretics,2018-06-01,3377959.0,6012.0,91,846.2207476748345
obs_3711f3e17bfef239,Stella Given,Antipiretics,2018-07-01,2570153.0,5359.0,78,804.0240811294516
obs_25d9ae24b9549e5f,Stella Given,Antipiretics,2018-08-01,1946931.0,4919.0,70,801.5890314247811
obs_faa6f16cc44cb549,Stella Given,Antipiretics,2018-09-01,1930997.0,5584.0,87,797.0747370678046
obs_bb4ae453f0c97385,Stella Given,Antipiretics,2018-10-01,2766225.0,5850.0,100,1474.28769933669
obs_5e6619ebd95ab77d,Stella Given,Antipiretics,2018-11-01,3616990.0,7172.0,80,2004.600173747188
obs_6eb49e7dd6fe56ba,Stella Given,Antipiretics,2018-12-01,2411269.0,5446.0,65,884.720023880289
obs_b17f7244f4cf1790,Stella Given,Antipiretics,2019-01-01,815168.0,2017.0,38,464.57724228464235
obs_5412c0f05e9b9ddb,Stella Given,Antipiretics,2019-02-01,2459417.0,4976.0,41,992.6950793790421
obs_2955b429d1e88562,Stella Given,Antipiretics,2019-03-01,3091557.0,8185.0,57,1305.9813372571853
obs_0602b94b7f772aca,Stella Given,Antipiretics,2019-04-01,1188539.0,2854.0,38,601.8886872041121
obs_3fef06f636736c87,Stella Given,Antiseptics,2017-01-01,1541108.0,5156.0,69,8731.106796116506
obs_4bb757d351a70f08,Stella Given,Antiseptics,2017-02-01,2457327.0,4696.0,64,1685.096671463031
obs_b2fae231c46d3473,Stella Given,Antiseptics,2017-03-01,1309974.0,2733.0,69,727.1189543442852
obs_f2747becabf0296c,Stella Given,Antiseptics,2017-04-01,2164533.0,5131.0,57,1454.527156366201
obs_ec8d78cd8367c133,Stella Given,Antiseptics,2017-05-01,1895215.0,4257.0,69,887.5559634942489
obs_4c066f9972a9ddd9,Stella Given,Antiseptics,2017-06-01,2978898.0,7230.0,77,1657.5236718410079
obs_4216aedacef4997c,Stella Given,Antiseptics,2017-07-01,3818945.0,9230.0,87,1891.1740963483862
obs_f2720fae36425a69,Stella Given,Antiseptics,2017-08-01,2569434.0,7238.0,70,878.0668513586705
obs_c960963b4bd53129,Stella Given,Antiseptics,2017-09-01,1595918.0,4928.0,67,640.1027203993667
obs_66814a3fd3e0c188,Stella Given,Antiseptics,2017-10-01,4027778.0,10063.0,75,1652.395662658538
obs_ec63b173f7d9d9e7,Stella Given,Antiseptics,2017-11-01,1358051.0,6026.0,68,634.8598903021602
obs_eb93599d4bf3b2b8,Stella Given,Antiseptics,2017-12-01,1759914.0,6208.0,55,1088.3005650447255
obs_ad216a42e18ac3b6,Stella Given,Antiseptics,2018-01-01,3560099.0,7944.0,102,2204.9543302375178
obs_28c8068ffafb61bb,Stella Given,Antiseptics,2018-02-01,4151130.0,10739.0,128,2395.0057505568093
obs_0a5fb9967db25ee0,Stella Given,Antiseptics,2018-03-01,5338636.0,12818.0,129,1569.8727576019712
obs_23835a06e3aeecbc,Stella Given,Antiseptics,2018-04-01,2699940.0,8281.0,102,723.6001349404474
obs_19405248072e8f53,Stella Given,Antiseptics,2018-05-01,4052814.0,8326.0,116,960.9095969867977
obs_61961bcfe011357d,Stella Given,Antiseptics,2018-06-01,2690476.0,7572.0,109,733.388693885142
obs_7f1719a3c16c32d7,Stella Given,Antiseptics,2018-07-01,3682931.0,8728.0,108,1405.4354749774734
obs_bcb8ad1c743f6e8e,Stella Given,Antiseptics,2018-08-01,2025857.0,5464.0,102,650.5338661606775
obs_710879126547cbf8,Stella Given,Antiseptics,2018-09-01,1394447.0,6496.0,100,627.3956835616499
obs_67b00a0e4ea8af25,Stella Given,Antiseptics,2018-10-01,4554972.0,11504.0,149,2341.4647264395658
obs_8d5350dc9c8cb67a,Stella Given,Antiseptics,2018-11-01,3142421.0,7133.0,119,1632.4713286508388
obs_6d703926f7a662fd,Stella Given,Antiseptics,2018-12-01,5204173.0,14268.0,98,1759.8337975843579
obs_4b557e3d4debf2cf,Stella Given,Antiseptics,2019-01-01,1025573.0,2701.0,65,413.9475404702114
obs_b1149f89397db108,Stella Given,Antiseptics,2019-02-01,3985357.0,6459.0,68,1289.131230656514
obs_3e8881e2a4c249ff,Stella Given,Antiseptics,2019-03-01,3781207.0,7274.0,81,940.8555665053758
obs_892b1b9eb570ead3,Stella Given,Antiseptics,2019-04-01,5441685.0,12173.0,64,1496.5287275955632
obs_4eb263de493ead37,Stella Given,Mood Stabilizers,2017-01-01,869261.0,2678.0,44,5469.71359223301
obs_cd5ea23d6f66dfce,Stella Given,Mood Stabilizers,2017-02-01,2375414.0,6954.0,68,2576.5447227392115
obs_1b5aa7b992dd2b62,Stella Given,Mood Stabilizers,2017-03-01,2492237.0,8566.0,63,1614.3219835696443
obs_6138503e8a811838,Stella Given,Mood Stabilizers,2017-04-01,2478448.0,8525.0,55,1016.2320095437876
obs_797df6c58cb547b3,Stella Given,Mood Stabilizers,2017-05-01,3157705.0,7961.0,77,1296.195950907956
obs_84f08c6be8e71260,Stella Given,Mood Stabilizers,2017-06-01,2099153.0,3868.0,55,863.3082311270628
obs_25f272a71c57029d,Stella Given,Mood Stabilizers,2017-07-01,1698076.0,4188.0,74,748.8860394876618
obs_e36e9e0cc0a3aa4a,Stella Given,Mood Stabilizers,2017-08-01,3295333.0,9901.0,57,1655.1448531767733
obs_12892cfcfded270f,Stella Given,Mood Stabilizers,2017-09-01,3668407.0,9073.0,57,1870.831708178702
obs_76f5eded394f2abb,Stella Given,Mood Stabilizers,2017-10-01,2733285.0,9082.0,64,853.9620481332736
obs_dd30e597b4ec3869,Stella Given,Mood Stabilizers,2017-11-01,3592828.0,12857.0,86,1073.152517618039
obs_a974ef93f9d4d140,Stella Given,Mood Stabilizers,2017-12-01,3926307.0,9564.0,62,1076.235399972292
obs_240d860aa9223d3c,Stella Given,Mood Stabilizers,2018-01-01,2034630.0,5638.0,94,662.3567003566901
obs_0098199d9fffa2c0,Stella Given,Mood Stabilizers,2018-02-01,2762411.0,8245.0,104,809.855445456434
obs_a9802de466942194,Stella Given,Mood Stabilizers,2018-03-01,3574496.0,10708.0,100,1320.360305734473
obs_dd262125eaa3bca7,Stella Given,Mood Stabilizers,2018-04-01,1872032.0,6030.0,88,743.4566569157806
obs_70a61ca794f27a9a,Stella Given,Mood Stabilizers,2018-05-01,3675064.0,8323.0,85,1364.5421974549015
obs_3c29f8a0188dbcce,Stella Given,Mood Stabilizers,2018-06-01,3644643.0,10466.0,98,992.4448823375162
obs_f5103d4cd447072a,Stella Given,Mood Stabilizers,2018-07-01,2239196.0,4543.0,101,697.3641243523289
obs_f7cc83ab7f3dd98c,Stella Given,Mood Stabilizers,2018-08-01,2883090.0,5854.0,105,826.0063135513619
obs_1e84307f72827ac8,Stella Given,Mood Stabilizers,2018-09-01,1597709.0,4901.0,102,653.5185650832354
obs_86645a58c711266e,Stella Given,Mood Stabilizers,2018-10-01,6608543.0,14375.0,123,2682.670736516264
obs_4c08eca9ff75fa34,Stella Given,Mood Stabilizers,2018-11-01,1243990.0,3111.0,85,564.1830331918353
obs_d5e35c98ca26b7c5,Stella Given,Mood Stabilizers,2018-12-01,6964723.0,13178.0,92,3366.1134444042254
obs_88c8b91535ce54d1,Stella Given,Mood Stabilizers,2019-01-01,558693.0,1267.0,41,311.55899889917276
obs_e8d8a4698ce154e2,Stella Given,Mood Stabilizers,2019-02-01,1873449.0,4240.0,65,1577.6699614464792
obs_3f73d0bb74545019,Stella Given,Mood Stabilizers,2019-03-01,3379778.0,6627.0,70,1939.369622603598
obs_048c6f5bbec93802,Stella Given,Mood Stabilizers,2019-04-01,4047576.0,8598.0,53,2298.7836703569737
obs_a64ac48dfaeba6c4,Steve Pepple,Analgesics,2017-01-01,1145820.0,3158.0,52,6812.233009708738
obs_621cc65a01845bb4,Steve Pepple,Analgesics,2017-02-01,3341071.0,7141.0,59,2665.4746174910474
obs_c63b51b4118d7be2,Steve Pepple,Analgesics,2017-03-01,4940471.0,12612.0,66,2319.0194583304487
obs_b540270ab6bda12b,Steve Pepple,Analgesics,2017-04-01,2613278.0,5325.0,54,819.5396266936822
obs_814d91f813e6e7a2,Steve Pepple,Analgesics,2017-05-01,2823413.0,5191.0,71,865.3365948904362
obs_9ed19992a9626c3c,Steve Pepple,Analgesics,2017-06-01,3582875.0,10132.0,71,1290.0330280567027
obs_0a814af6e1a18d20,Steve Pepple,Analgesics,2017-07-01,3725318.0,7181.0,69,1351.259535991108
obs_4dca7706e248943c,Steve Pepple,Analgesics,2017-08-01,2086108.0,4378.0,64,673.9641850780868
obs_5a15b81eda60f699,Steve Pepple,Analgesics,2017-09-01,1801809.0,4488.0,67,616.1854920029848
obs_cc17839a3b1ac428,Steve Pepple,Analgesics,2017-10-01,4012783.0,8214.0,69,2084.4344020316285
obs_2260e2672d022302,Steve Pepple,Analgesics,2017-11-01,3751837.0,11044.0,56,1932.6292036262967
obs_fca5540590761641,Steve Pepple,Analgesics,2017-12-01,2674552.0,5673.0,49,769.0762073054746
obs_d584fdb82d57a65b,Steve Pepple,Analgesics,2018-01-01,2263351.0,4595.0,84,689.2704471182662
obs_9609c1be78825052,Steve Pepple,Analgesics,2018-02-01,2602296.0,5786.0,94,958.483412607173
obs_c54ba8d0179f235b,Steve Pepple,Analgesics,2018-03-01,3363977.0,7631.0,88,1318.8055314319745
obs_91775617ba3c8b6d,Steve Pepple,Analgesics,2018-04-01,1649520.0,4239.0,85,711.5565624035487
obs_e09d82d6378f6e4e,Steve Pepple,Analgesics,2018-05-01,1814133.0,4951.0,97,757.6173621555586
obs_e89372b1e711d9d7,Steve Pepple,Analgesics,2018-06-01,2217004.0,8061.0,93,1233.0989982275037
obs_007a6e625825cdea,Steve Pepple,Analgesics,2018-07-01,5702738.0,12439.0,111,2775.973794355611
obs_f53f164b263b19ed,Steve Pepple,Analgesics,2018-08-01,6895791.0,13274.0,97,2759.907676857282
obs_04aa0c5b55d1fe2b,Steve Pepple,Analgesics,2018-09-01,13943461.0,32013.0,87,2436.9158969515192
obs_9a215af32e8a23d9,Steve Pepple,Analgesics,2018-10-01,4695734.0,10866.0,115,745.8421428966985
obs_4ad4358b27a13918,Steve Pepple,Analgesics,2018-11-01,4544726.0,8921.0,121,729.8965781959414
obs_e6e84951193c58f9,Steve Pepple,Analgesics,2018-12-01,1397834.0,4309.0,85,466.7585070325823
obs_a9212861cf9a8564,Steve Pepple,Analgesics,2019-01-01,1458278.0,3531.0,60,483.6450894116299
obs_75671c1d1f78294a,Steve Pepple,Analgesics,2019-02-01,3842423.0,6969.0,50,2529.0797663375197
obs_1c99701da118d567,Steve Pepple,Analgesics,2019-03-01,2518898.0,7134.0,57,1846.249856710236
obs_49cdf2b48b15da9f,Steve Pepple,Analgesics,2019-04-01,3095301.0,8756.0,47,1241.3002640151308
obs_6ba0fc6742eb4749,Steve Pepple,Antibiotics,2017-01-01,1653609.0,3800.0,57,9277.228155339806
obs_c19fb56b4d5a491d,Steve Pepple,Antibiotics,2017-02-01,2326960.0,6081.0,44,1457.7680289138918
obs_176f20e078cc7116,Steve Pepple,Antibiotics,2017-03-01,2215754.0,4762.0,62,1101.0741025517677
obs_0f42853a9aea6211,Steve Pepple,Antibiotics,2017-04-01,2476967.0,7168.0,50,1106.661395002044
obs_276aae9fb6681991,Steve Pepple,Antibiotics,2017-05-01,3246848.0,7161.0,61,1443.3464754714764
obs_0149b7c188d5dc5e,Steve Pepple,Antibiotics,2017-06-01,1965725.0,6169.0,61,827.8652502596142
obs_5a5773f5b5221947,Steve Pepple,Antibiotics,2017-07-01,2059029.0,5033.0,63,855.2938780230211
obs_9d49cf9098ac7d2a,Steve Pepple,Antibiotics,2017-08-01,2009853.0,4376.0,51,960.7647314218291
obs_f2aadf6de35c6ead,Steve Pepple,Antibiotics,2017-09-01,1449945.0,5022.0,56,775.3046835638015
obs_f90db3653cdc8663,Steve Pepple,Antibiotics,2017-10-01,1675932.0,4865.0,46,857.1781542985763
obs_3d79b4b383508178,Steve Pepple,Antibiotics,2017-11-01,4413551.0,7997.0,48,2528.393446414827
obs_8c4449523df0d9ea,Steve Pepple,Antibiotics,2017-12-01,729498.0,2077.0,34,566.9507259707852
obs_779ca905d5821aa2,Steve Pepple,Antibiotics,2018-01-01,780120.0,1985.0,65,588.9448639260545
obs_992bcf9dda39f7bc,Steve Pepple,Antibiotics,2018-02-01,1872004.0,4919.0,84,2414.871822059738
obs_f6281721df45a358,Steve Pepple,Antibiotics,2018-03-01,13834268.0,20211.0,75,9858.501355778473
obs_729cdfaf5fc8dc10,Steve Pepple,Antibiotics,2018-04-01,927510.0,1809.0,71,610.7745278446525
obs_b3e16ae890e5fa33,Steve Pepple,Antibiotics,2018-05-01,2231565.0,7556.0,80,1196.6902589184162
obs_cb7f65d07f06aab3,Steve Pepple,Antibiotics,2018-06-01,2343155.0,8713.0,91,1024.2782346639528
obs_56c0e047d64c1970,Steve Pepple,Antibiotics,2018-07-01,2705354.0,5235.0,78,1221.2529556350576
obs_f7c73bb6a1482607,Steve Pepple,Antibiotics,2018-08-01,1937859.0,6022.0,72,852.2061616242958
obs_2de0ae3481ab4e3a,Steve Pepple,Antibiotics,2018-09-01,2641327.0,6148.0,82,1118.0247068754884
obs_5ca7335930051c72,Steve Pepple,Antibiotics,2018-10-01,7429002.0,14745.0,116,2615.3408496885986
obs_7bb1065d6ddcf649,Steve Pepple,Antibiotics,2018-11-01,3194914.0,15771.0,95,1217.9450198835586
obs_fa9ba3c194926fe8,Steve Pepple,Antibiotics,2018-12-01,3993500.0,8083.0,70,1266.936162452032
obs_053492ba661cdc3d,Steve Pepple,Antibiotics,2019-01-01,170699.0,411.0,27,281.1244242768285
obs_36d0b37184997cfa,Steve Pepple,Antibiotics,2019-02-01,3089165.0,7137.0,48,954.0540027967145
obs_e43c1d5c2e90b7e1,Steve Pepple,Antibiotics,2019-03-01,5555970.0,9000.0,53,1932.6875672989142
obs_240dbaec0a530417,Steve Pepple,Antibiotics,2019-04-01,811520.0,2003.0,39,441.2855484764405
obs_4a7a18a2c9e2173c,Steve Pepple,Antimalarial,2017-01-01,300795.0,1618.0,35,2710.169902912621
obs_fcb4340788a3e905,Steve Pepple,Antimalarial,2017-02-01,3606009.0,8262.0,53,7069.544227215355
obs_b15a88eb5845a081,Steve Pepple,Antimalarial,2017-03-01,5195865.0,9769.0,53,2541.216330845774
obs_5d5eee0555ed1832,Steve Pepple,Antimalarial,2017-04-01,1412897.0,3513.0,40,535.3039177510736
obs_7f70e3433ecc4b44,Steve Pepple,Antimalarial,2017-05-01,2891804.0,9390.0,54,833.9371239150663
obs_53891aecf5fe8f8a,Steve Pepple,Antimalarial,2017-06-01,474460.0,1945.0,48,369.46887912329873
obs_f28c83fc0eea81d6,Steve Pepple,Antimalarial,2017-07-01,1275229.0,4438.0,56,907.2062972921894
obs_904ef408849db5df,Steve Pepple,Antimalarial,2017-08-01,2788970.0,7221.0,48,2311.667302138545
obs_93b697e2fbd87e48,Steve Pepple,Antimalarial,2017-09-01,3949409.0,10591.0,61,2753.4074938316617
obs_913da1832f821023,Steve Pepple,Antimalarial,2017-10-01,1761827.0,4316.0,52,709.9847749757357
obs_b6bf3dcf82459ebf,Steve Pepple,Antimalarial,2017-11-01,1979867.0,5158.0,73,766.911522230551
obs_1361d935c1ca8622,Steve Pepple,Antimalarial,2017-12-01,998966.0,3189.0,40,617.3996420893252
obs_b10b29c051380592,Steve Pepple,Antimalarial,2018-01-01,2228561.0,5248.0,70,1285.0907440902824
obs_2b2bd21b41f91189,Steve Pepple,Antimalarial,2018-02-01,1798516.0,6606.0,95,911.4580823490737
obs_d1204efe2d439ece,Steve Pepple,Antimalarial,2018-03-01,1173000.0,4690.0,80,724.9060967999357
obs_adabdf4d271d373b,Steve Pepple,Antimalarial,2018-04-01,1796334.0,11761.0,78,977.2719253955802
obs_ae237d32a62be1f4,Steve Pepple,Antimalarial,2018-05-01,1842247.0,4320.0,85,996.7664645279008
obs_15711fe65046fa35,Steve Pepple,Antimalarial,2018-06-01,2749748.0,14221.0,75,1607.7128838701383
obs_4e50e8b4a8259fb1,Steve Pepple,Antimalarial,2018-07-01,2355555.0,15982.0,93,1301.7372276503556
